timestamp,host_id,user_id,user_role,process_name,parent_process,command_text,script_type,command_length,num_arguments,execution_result,is_anomaly,anomaly_score,predicted_anomaly
24/12/2025 18:52:00,host_03,user_01,Standard,wscript.exe,powershell.exe,New-Registry /t,wscript,15,1,success,benign,0.0002878178428622355,0
23/12/2025 17:09:35,host_01,user_06,Standard,python.exe,python.exe,Get-Service /tmp.py Sta,python,23,2,success,benign,0.00027425721799524374,0
29/12/2025 12:24:39,host_03,user_03,Standard,powershell.exe,cmd.exe,Stop-Job /tm,powershell,12,1,success,benign,0.00010424351465239488,0
30/12/2025 13:43:10,host_02,user_01,Standard,notepad.exe,python.exe,Get-File /tmp.log Stop-Registry C:\Users\Publ,notepad,45,2,success,benign,0.00010846847133424372,0
29/12/2025 22:35:58,host_01,user_01,Standard,cmd.exe,powershell.exe,Start-Service /usr/bin.txt Start-Job C:\Windows\Temp.ps1 New-Process C:\Wi,cmd,74,3,success,suspicious,0.005177216429856532,1
12/12/2025 15:39:47,host_03,user_06,Admin,python.exe,explorer.exe,Get-Process C:\Users\Public.txt Stop-Registry C:\W,python,50,2,success,suspicious,0.0014217728809655537,0
10/12/2025 17:43:46,host_02,user_02,Standard,powershell.exe,explorer.exe,Set-File C:\Windows\Temp.log Set-Job C:\Windows\T,powershell,49,2,success,benign,0.00015417830054339547,0
24/12/2025 15:34:01,host_03,user_08,Standard,rundll32.exe,powershell.exe,Stop-Service C:\Users\Public.lo,rundll32,31,1,success,benign,7.119580795098678e-05,0
24/12/2025 18:09:49,host_02,user_08,Admin,powershell.exe,winlogon.exe,Get-Service /usr/bin.ps,powershell,23,1,success,benign,0.0003841914508889191,0
16/12/2025 08:09:41,host_02,user_03,Standard,cmd.exe,powershell.exe,Remove-Process /tmp.log Set-File /,cmd,34,2,failure,benign,0.005161203232256974,1
16/12/2025 17:34:39,host_01,user_07,Standard,rundll32.exe,cmd.exe,Set-Job /usr/bin.py Start-Job C:\Windows\Temp.py,rundll32,48,2,success,benign,0.0001415889998755873,0
26/12/2025 08:23:55,host_01,user_05,Standard,cmd.exe,explorer.exe,Set-Service C:\Wind,cmd,19,1,success,benign,0.00015150154024894664,0
02/12/2025 14:18:50,host_03,user_09,Standard,regsvr32.exe,cmd.exe,Remove-Job C:\Users\Public.,regsvr32,27,1,success,benign,0.00012543650255158147,0
14/12/2025 09:06:52,host_03,user_04,Standard,wscript.exe,python.exe,New-File /tmp.txt Set-File /usr/b,wscript,33,2,success,benign,0.00020567580676669937,0
08/12/2025 21:13:31,host_02,user_02,Standard,powershell.exe,powershell.exe,Set-Job /usr/bin.ps1 Start-Service C:\Users\Pub,powershell,47,2,success,suspicious,0.002162344537189337,0
19/12/2025 08:51:59,host_02,user_09,Standard,cmd.exe,cmd.exe,New-Registry C,cmd,14,1,success,benign,0.00024065242247590466,0
14/12/2025 16:28:02,host_02,user_04,Standard,powershell.exe,python.exe,Set-File /usr/bi,powershell,16,1,success,benign,0.00019138910629757044,0
16/12/2025 08:08:26,host_01,user_02,Standard,rundll32.exe,powershell.exe,New-File C:\Windows\Temp.ps1 New-Process C:\Wind,rundll32,48,2,success,benign,0.00021243578115691692,0
05/12/2025 08:07:24,host_02,user_02,Admin,rundll32.exe,powershell.exe,Start-Proc,rundll32,10,1,success,benign,0.0004765400903378743,0
05/12/2025 09:06:58,host_03,user_09,Admin,rundll32.exe,powershell.exe,Get-File /,rundll32,10,1,success,benign,0.00036434756918814974,0
25/12/2025 09:09:55,host_02,user_01,Standard,python.exe,powershell.exe,Stop-Process /tmp.py New-Servi,python,30,2,success,benign,0.00020555106642019264,0
01/12/2025 10:52:39,host_03,user_07,Standard,mshta.exe,cscript.exe,New-Registry /usr/bin.py New-Regis,mshta,34,2,success,benign,0.0003017590874544989,0
19/12/2025 09:01:48,host_01,user_07,Standard,wscript.exe,powershell.exe,Get-File /tmp.py Set-Service C:\Us,wscript,34,2,success,benign,0.00019062344008009523,0
26/12/2025 09:57:43,host_01,user_10,Standard,python.exe,cmd.exe,Start-Registry C:\Users\Public.log S,python,36,2,success,benign,0.01894330160024006,1
21/12/2025 15:10:52,host_01,user_05,Admin,rundll32.exe,cmd.exe,Stop-Service C:\Users\Public.py Ne,rundll32,34,2,success,benign,0.0002138116044463362,0
29/12/2025 12:10:35,host_03,user_09,Standard,cscript.exe,powershell.exe,Get-Registry /usr/bin.txt Get-Proce,cscript,35,2,success,benign,0.00012374694183632883,0
30/12/2025 11:33:27,host_03,user_01,Standard,wscript.exe,python.exe,Stop-Process C:\Users\Public.tx,wscript,31,1,success,benign,0.0001624196867104979,0
26/12/2025 10:58:27,host_01,user_07,Standard,cscript.exe,cmd.exe,New-Job C:\Users\Public.ps1 Start-Registry /tmp.,cscript,48,2,success,benign,0.0002222098790725327,0
10/12/2025 13:39:29,host_03,user_09,Standard,python.exe,explorer.exe,Remove-Registry /tmp.py New-Job /tmp.ps1 Stop-,python,46,3,success,benign,0.00017091358726660844,0
11/12/2025 18:56:07,host_03,user_04,Standard,python.exe,python.exe,Stop-File C:\Windows\Temp.py G,python,30,2,success,benign,0.00029700355551429673,0
05/12/2025 01:41:41,host_03,user_05,Standard,rundll32.exe,powershell.exe,Get-File /tmp.txt Get-File /tmp.log Stop-Service C:\Users\Public.py Set-,rundll32,72,4,success,suspicious,0.01328925525326159,1
05/12/2025 12:33:47,host_01,user_04,Standard,cmd.exe,rundll32.exe,Remove-Registr,cmd,14,1,success,benign,0.0005604265550461842,0
24/12/2025 08:09:32,host_03,user_08,Standard,wscript.exe,cmd.exe,New-Job /tmp.py Start-Process C:\Users\Publi,wscript,44,2,success,benign,0.00018446540345420717,0
04/12/2025 16:56:03,host_01,user_09,Standard,cmd.exe,cscript.exe,Start-Job C:\Users\Publ,cmd,23,1,success,benign,0.00020957976236343233,0
26/12/2025 08:12:07,host_02,user_02,Standard,cmd.exe,cscript.exe,Start-Service C:\Users\Public.txt Get-,cmd,38,2,success,benign,0.0002639307349543077,0
23/12/2025 08:49:47,host_02,user_09,Standard,python.exe,python.exe,Get-Process C:\Windo,python,20,1,success,benign,0.00016323846072155326,0
18/12/2025 13:25:26,host_02,user_10,Standard,notepad.exe,explorer.exe,Remove-Registry /tm,notepad,19,1,success,benign,0.00017288344295769646,0
01/12/2025 17:50:15,host_03,user_10,Admin,python.exe,python.exe,Get-Job /tmp.log Stop-File C,python,28,2,success,benign,0.00045742885196206764,0
02/12/2025 15:48:57,host_03,user_04,Standard,rundll32.exe,python.exe,Stop-Registry /tmp.,rundll32,19,1,success,benign,0.00021131743551499373,0
05/12/2025 08:10:05,host_02,user_04,Standard,rundll32.exe,cmd.exe,Stop-Job C:\Users\Public.ps1 Star,rundll32,33,2,success,benign,0.00026478858038860264,0
02/12/2025 11:59:35,host_03,user_10,Standard,powershell.exe,cmd.exe,Start-Registry C:\Users\Public.py New-Process /t,powershell,48,2,success,benign,0.00012112764025527994,0
29/12/2025 09:17:27,host_03,user_01,Standard,powershell.exe,cmd.exe,Remove-Process /tmp.ps1 Start-Service C:\Windows,powershell,48,2,success,benign,0.0001433944258867388,0
23/12/2025 18:18:58,host_03,user_09,Standard,python.exe,powershell.exe,Get-Process C:\Users\Public.ps,python,30,1,success,benign,0.00018783627809406604,0
28/12/2025 15:26:11,host_03,user_02,Standard,rundll32.exe,explorer.exe,New-Service,rundll32,11,1,success,benign,0.0005674486720767117,0
31/12/2025 12:22:48,host_02,user_07,Standard,powershell.exe,services.exe,Start-Proces,powershell,12,1,success,benign,0.00031959079655914934,0
17/12/2025 12:51:20,host_01,user_06,Standard,rundll32.exe,powershell.exe,Remove-Service /tmp.,rundll32,20,1,success,benign,0.00014103103390017955,0
07/12/2025 18:07:15,host_03,user_09,Standard,wscript.exe,python.exe,Stop-File C:\Windows\Tem,wscript,24,1,success,benign,0.0005725885115379966,0
16/12/2025 14:18:41,host_03,user_06,Standard,cscript.exe,powershell.exe,Remove-Job C:\Users\Public.txt New-Servic,cscript,41,2,success,benign,0.00013402985510471523,0
25/12/2025 15:27:04,host_03,user_06,Standard,rundll32.exe,python.exe,Set-Job C:\Users\Public.log Get,rundll32,31,2,success,benign,0.0001180274621395582,0
22/12/2025 00:12:02,host_01,user_02,Admin,rundll32.exe,taskeng.exe,Get-Process C:\Users\Public.ps1 New-Registry C:\Users\Public.py New-Registry,rundll32,76,3,success,suspicious,0.011397234567239472,1
31/12/2025 18:10:02,host_01,user_10,Standard,rundll32.exe,explorer.exe,Start-File C,rundll32,12,1,success,benign,0.00037906695444463184,0
22/12/2025 12:42:11,host_03,user_01,Standard,rundll32.exe,powershell.exe,Start-Service /tmp.log Start-Job C:\W,rundll32,37,2,success,benign,0.0001084316546846596,0
12/12/2025 08:43:21,host_03,user_08,Standard,cmd.exe,regsvr32.exe,New-Job /tmp.ps1 Remove-Job /tmp.log Get-Process,cmd,48,3,success,benign,0.00036705612219238397,0
10/12/2025 18:57:53,host_03,user_06,Standard,regsvr32.exe,powershell.exe,Remove-Job C:\Windows\Temp.ps1,regsvr32,30,1,success,benign,0.0003957838816606298,0
10/12/2025 10:17:39,host_02,user_02,Standard,rundll32.exe,python.exe,New-Process /tmp.txt Get-Job C:\Windows,rundll32,39,2,success,benign,0.00012544265230533515,0
31/12/2025 13:23:19,host_01,user_04,Standard,cmd.exe,explorer.exe,Set-Job /tmp.log,cmd,16,1,success,benign,0.0001979448382534549,0
03/12/2025 12:00:14,host_01,user_08,Standard,powershell.exe,powershell.exe,New-Process C,powershell,13,1,success,benign,0.00010640408570064595,0
10/12/2025 11:31:03,host_03,user_07,Standard,rundll32.exe,services.exe,Start-Job C:\Users\Public.ps1 Sta,rundll32,33,2,success,benign,0.0029264640443619214,0
26/12/2025 11:38:11,host_01,user_10,Standard,rundll32.exe,explorer.exe,Remove-Process /usr/bin.py Remove-,rundll32,34,2,success,benign,0.00014604457808306133,0
12/12/2025 13:36:27,host_01,user_08,Standard,python.exe,explorer.exe,Set-Job C:\Users\Public.ps1 Star,python,32,2,success,benign,8.618741680961332e-05,0
22/12/2025 09:54:25,host_03,user_03,Standard,cmd.exe,python.exe,Get-Service /usr/bin.ps1 Re,cmd,27,2,success,benign,0.00021352056753369647,0
29/12/2025 16:35:20,host_02,user_10,Standard,cmd.exe,explorer.exe,Stop-Registry C:\Windows\,cmd,25,1,success,benign,0.00020148918801981782,0
10/12/2025 09:07:55,host_02,user_09,Standard,powershell.exe,mshta.exe,Stop-Job /tmp.log Get-Registry C:\U,powershell,35,2,success,benign,0.00017817526600405126,0
05/12/2025 13:09:41,host_02,user_01,Standard,powershell.exe,rundll32.exe,Remove-Job C:\Users\Public.log Start-Process C:\Wi,powershell,50,2,success,benign,0.00020049292714322515,0
04/12/2025 09:38:49,host_02,user_10,Standard,python.exe,cmd.exe,Start-Regis,python,11,1,success,benign,0.000654486767002242,0
19/12/2025 11:40:01,host_02,user_05,Standard,mshta.exe,cscript.exe,Get-Registry /tmp.txt,mshta,21,1,success,benign,0.00027657821507005945,0
22/12/2025 15:38:08,host_03,user_07,Standard,python.exe,explorer.exe,Stop-Service C:\Windows\T,python,25,1,success,benign,0.00012331885761634404,0
28/12/2025 13:44:47,host_03,user_07,Standard,python.exe,python.exe,Stop-Registry /tmp.log Start-File C,python,35,2,success,benign,0.00012033135739538058,0
03/12/2025 13:40:33,host_01,user_09,Standard,python.exe,explorer.exe,Remove-File /usr/bin.ps1 Get-Process /usr/bi,python,44,2,success,benign,0.0001140086437564759,0
21/12/2025 09:45:51,host_02,user_01,Standard,notepad.exe,explorer.exe,New-Job /tmp.log Remov,notepad,22,2,success,benign,0.00021692377196858134,0
26/12/2025 08:19:24,host_02,user_06,Admin,rundll32.exe,cmd.exe,Get-Service /tmp.t,rundll32,18,1,success,benign,0.0003423896489794035,0
09/12/2025 11:12:18,host_03,user_06,Standard,powershell.exe,cmd.exe,Start-File /usr/bin.txt Stop-Proce,powershell,34,2,success,benign,0.00010181284879890834,0
24/12/2025 09:34:15,host_03,user_05,Standard,python.exe,wscript.exe,Set-Process C:\Windows\Temp.ps1 Stop-Se,python,39,2,success,benign,0.00016361311501456342,0
11/12/2025 08:12:58,host_01,user_04,Standard,powershell.exe,rundll32.exe,Remove-Registry,powershell,15,1,success,benign,0.004903928905860102,1
08/12/2025 12:41:08,host_01,user_06,Standard,powershell.exe,cmd.exe,Remove-File C:\Users\Public.txt,powershell,31,1,success,benign,0.00017592579924676782,0
30/12/2025 15:04:42,host_03,user_01,Standard,python.exe,powershell.exe,Get-File C:\Users\Public.ps1 Start-Process C:\Win,python,49,2,success,benign,0.00015424073909381446,0
11/12/2025 13:14:11,host_01,user_06,Standard,python.exe,wscript.exe,New-Job C:\Window,python,17,1,success,benign,0.00010765097371540936,0
22/12/2025 17:37:21,host_02,user_07,Admin,powershell.exe,mshta.exe,Set-File C:\Windows\Temp.ps1 Start-Process /usr/b,powershell,49,2,success,benign,0.000459274098534861,0
14/12/2025 14:14:32,host_01,user_06,Standard,python.exe,explorer.exe,Get-File /tmp.ps1 New-Serv,python,26,2,success,benign,0.00019367387103533574,0
04/12/2025 12:38:42,host_03,user_06,Standard,cmd.exe,explorer.exe,Stop-Service /tmp.log Set-Service C:,cmd,36,2,success,benign,9.381508703179527e-05,0
22/12/2025 13:20:05,host_03,user_09,Standard,mshta.exe,wscript.exe,Stop-Process /usr/bin.ps,mshta,24,1,success,benign,0.00011440236086198536,0
04/12/2025 09:51:27,host_02,user_04,Standard,powershell.exe,explorer.exe,Set-Service C:\Win,powershell,18,1,success,benign,0.0001458968773385644,0
03/12/2025 14:10:11,host_01,user_05,Standard,wscript.exe,cmd.exe,Get-Process C:\Windows\Temp.ps1,wscript,31,1,success,benign,0.0001410884600401043,0
26/12/2025 08:55:50,host_01,user_08,Standard,python.exe,explorer.exe,New-File /usr/bin,python,17,1,success,benign,0.0001664894976613882,0
02/12/2025 17:15:56,host_01,user_08,Standard,cmd.exe,powershell.exe,New-Registry C:\Windows\Temp.txt Get-File,cmd,41,2,success,benign,0.00025635807364353565,0
09/12/2025 13:54:04,host_02,user_04,Admin,notepad.exe,explorer.exe,Stop-Service /tmp.txt Sta,notepad,25,2,success,benign,0.00039356113951647477,0
15/12/2025 00:31:22,host_01,user_02,Standard,wscript.exe,powershell.exe,Stop-Process /tmp.log Set-Process C:\Windows\Temp.py Set-Job,wscript,60,3,success,suspicious,0.008555977909980814,1
04/12/2025 12:17:42,host_01,user_03,Standard,cmd.exe,wscript.exe,New-Service /usr/bin.txt New-Job /usr/,cmd,38,2,success,benign,0.00012601498312020322,0
02/12/2025 16:57:59,host_03,user_10,Standard,wscript.exe,powershell.exe,Set-Job C:\Windows\Temp.log Remo,wscript,32,2,success,benign,0.00021957525945230703,0
02/12/2025 17:35:24,host_01,user_04,Standard,regsvr32.exe,rundll32.exe,Stop-File C,regsvr32,11,1,success,benign,0.0005900722318989545,0
24/12/2025 18:26:28,host_03,user_04,Standard,powershell.exe,rundll32.exe,Stop-Registry /usr/bin.log New-J,powershell,32,2,success,benign,0.00022646049924712478,0
15/12/2025 15:06:33,host_03,user_07,Admin,cmd.exe,explorer.exe,Remove-Service /usr/bin,cmd,23,1,success,benign,0.0007030548228403452,0
12/12/2025 12:46:37,host_03,user_08,Standard,rundll32.exe,powershell.exe,Stop-File C:\Windows\Temp.py Stop-Job /usr/,rundll32,43,2,success,benign,0.00012818222673065746,0
03/12/2025 10:29:15,host_02,user_04,Standard,powershell.exe,cmd.exe,Stop-Registry /tmp.py Set,powershell,25,2,success,benign,0.0001230015782652295,0
24/12/2025 14:27:02,host_01,user_05,Standard,notepad.exe,explorer.exe,Start-Process,notepad,13,1,success,benign,0.00031139155386399135,0
08/12/2025 11:48:35,host_01,user_06,Standard,powershell.exe,powershell.exe,Remove-Process C:\Users\Pub,powershell,27,1,success,benign,0.00013167899358388927,0
10/12/2025 14:39:49,host_02,user_03,Standard,powershell.exe,cscript.exe,Stop-Process /t,powershell,15,1,success,benign,0.00023197212026254693,0
15/12/2025 11:51:53,host_03,user_06,Standard,notepad.exe,explorer.exe,Stop-File /usr/bin.txt Set-Proce,notepad,32,2,success,benign,0.0002706631822826464,0
26/12/2025 10:07:54,host_01,user_03,Standard,cmd.exe,powershell.exe,Start-Registry /usr/bin.ps1 Remove-File /tmp.,cmd,45,2,success,benign,0.00019691039987337883,0
10/12/2025 12:46:52,host_01,user_08,Standard,powershell.exe,cmd.exe,New-Registr,powershell,11,1,success,benign,0.0003603034761846824,0
16/12/2025 17:14:10,host_02,user_06,Standard,powershell.exe,powershell.exe,Stop-Registry C:\U,powershell,18,1,success,benign,0.00012657280129435444,0
03/12/2025 10:47:17,host_01,user_01,Standard,powershell.exe,services.exe,Set-File C:,powershell,11,1,success,benign,0.00023750367171962604,0
19/12/2025 08:42:51,host_02,user_01,Standard,powershell.exe,powershell.exe,Remove-File /tmp.ps1 New-Reg,powershell,28,2,success,benign,0.00020505758862298667,0
08/12/2025 12:19:51,host_01,user_01,Standard,rundll32.exe,cmd.exe,Set-Job /tmp.py Start-Registry C:\Users,rundll32,39,2,success,benign,9.173945610815237e-05,0
21/12/2025 18:26:53,host_01,user_10,Standard,python.exe,python.exe,Stop-Process /usr/bin.ps1 Remove-Job C,python,38,2,success,benign,0.00030635502782460445,0
24/12/2025 13:28:08,host_02,user_10,Standard,cmd.exe,python.exe,Start-File C:\Users\Public.log New-Job /usr/bin.p,cmd,49,2,success,benign,0.00010516913435459067,0
21/12/2025 18:37:54,host_03,user_07,Standard,powershell.exe,powershell.exe,Remove-Registry C:\Windows\Temp.lo,powershell,34,1,success,benign,0.0002021861822295701,0
31/12/2025 10:15:21,host_03,user_02,Standard,python.exe,python.exe,Stop-Process C:\Users\Public.py Get-Job C:,python,42,2,failure,benign,0.0027267376507958065,0
15/12/2025 09:38:20,host_02,user_03,Standard,powershell.exe,wscript.exe,New-Registry C:\Users\Public.txt Start-Proce,powershell,44,2,success,benign,7.593343387277581e-05,0
21/12/2025 22:41:02,host_01,user_09,Standard,python.exe,rundll32.exe,Get-Process /usr/bin.log Remove-Service C:\Users\Public.txt Star,python,64,3,success,suspicious,0.0069786220239119396,1
02/12/2025 08:23:37,host_03,user_09,Standard,regsvr32.exe,explorer.exe,New-Registry C:\Users\Pub,regsvr32,25,1,success,benign,0.00020866095016506815,0
25/12/2025 02:50:57,host_02,user_06,Standard,cmd.exe,regsvr32.exe,Start-Job /tmp.ps1 Start-Service C:\Users\Public.py Stop-Service /tmp.log Set-Registry /usr/b,cmd,93,4,success,suspicious,0.01739510214123219,1
04/12/2025 16:07:43,host_03,user_05,Standard,powershell.exe,cmd.exe,Set-Process /tmp.ps1 Stop-Registry C:\Wind,powershell,42,2,success,benign,0.00018232922394443026,0
21/12/2025 17:56:47,host_02,user_05,Admin,wscript.exe,cmd.exe,Stop-Job /tmp.py Start-File /usr/bin.ps1 New-Job,wscript,48,3,success,benign,0.0005940795197449329,0
05/12/2025 11:05:47,host_01,user_05,Standard,powershell.exe,cmd.exe,Remove-File /usr/bin.ps1 Stop-Service /tmp.ps1,powershell,46,2,success,benign,0.00017596871321671895,0
14/12/2025 10:55:26,host_03,user_08,Standard,powershell.exe,wscript.exe,Get-Registry C:\Windows\Temp.,powershell,29,1,success,benign,0.00015544011249440806,0
07/12/2025 08:59:15,host_02,user_10,Standard,cmd.exe,cmd.exe,Get-Job C:\Users\Public.txt Ne,cmd,30,2,success,benign,0.00019336680098601131,0
17/12/2025 11:21:59,host_01,user_02,Standard,rundll32.exe,cmd.exe,Remove-Service /usr/bin.log Get-Regi,rundll32,36,2,success,benign,9.00475635290268e-05,0
21/12/2025 16:42:41,host_01,user_09,Standard,powershell.exe,explorer.exe,Start-File,powershell,10,1,success,benign,0.00044994190687383436,0
17/12/2025 13:14:39,host_01,user_06,Admin,mshta.exe,svchost.exe,Stop-Registry /tmp.ps1 Get-Service C:\Windo,mshta,43,2,success,benign,0.00033880773557215125,0
07/12/2025 14:32:30,host_03,user_10,Standard,wscript.exe,explorer.exe,Start-File /us,wscript,14,1,success,benign,0.00037655918665187234,0
17/12/2025 17:39:56,host_03,user_03,Standard,notepad.exe,explorer.exe,Remove-File /usr/bin.ps1 Stop-Job /tmp.lo,notepad,41,2,failure,benign,0.0021651720100502696,0
17/12/2025 16:00:50,host_02,user_03,Standard,cmd.exe,cmd.exe,New-Process C:\Users\Public.txt Stop-Proc,cmd,41,2,success,benign,0.00011364278639710239,0
23/12/2025 17:03:33,host_02,user_03,Standard,cmd.exe,wscript.exe,Stop-Service /tmp.txt Start-Process /usr/bin.py,cmd,47,2,success,benign,0.0001506719111490697,0
10/12/2025 08:58:11,host_03,user_06,Standard,mshta.exe,services.exe,Remove-Job /tmp.ps1 Get-Job /tmp.log Stop-File,mshta,46,3,success,benign,0.00042771494176971803,0
04/12/2025 09:31:31,host_01,user_02,Admin,python.exe,python.exe,Get-Job C:\Windows,python,18,1,success,benign,0.0006475398237949847,0
02/12/2025 14:42:47,host_02,user_10,Standard,regsvr32.exe,rundll32.exe,New-Service C:\Wind,regsvr32,19,1,success,benign,0.00033557383868324295,0
02/12/2025 13:03:49,host_02,user_07,Standard,notepad.exe,explorer.exe,Remove-Service /usr/bin.py Start-,notepad,33,2,success,benign,0.00012910802512001036,0
21/12/2025 17:34:08,host_03,user_04,Standard,regsvr32.exe,mshta.exe,Remove-File C:\Users\Public.log,regsvr32,31,1,success,benign,0.0008627318035896904,0
22/12/2025 18:22:03,host_01,user_02,Admin,powershell.exe,cmd.exe,Stop-Job C:\Users\Public.txt Stop-R,powershell,35,2,success,benign,0.00038776378201310234,0
26/12/2025 10:25:33,host_03,user_07,Standard,rundll32.exe,cmd.exe,Get-Service C:\Windo,rundll32,20,1,success,benign,0.00012165468552667657,0
24/12/2025 15:31:36,host_01,user_08,Standard,powershell.exe,cscript.exe,Get-Service /usr/bin.p,powershell,22,1,success,benign,0.0001658604355640249,0
30/12/2025 10:09:32,host_01,user_06,Standard,rundll32.exe,powershell.exe,Set-Process /tmp.py Remove-Job /usr/bin.,rundll32,40,2,success,benign,0.00011385230992485673,0
24/12/2025 08:45:21,host_02,user_04,Standard,python.exe,python.exe,Set-File /usr/bin.log Start-File C:\Users\Public.t,python,50,2,success,benign,0.00018126943109952838,0
10/12/2025 13:59:22,host_02,user_06,Standard,powershell.exe,powershell.exe,Start-File /tmp.py Stop-Job C:\Users\Public,powershell,43,2,success,benign,0.00011594879156709108,0
28/12/2025 10:06:07,host_02,user_07,Standard,powershell.exe,wscript.exe,Get-Service C:\Windows\Temp,powershell,27,1,success,benign,0.00022449996626246386,0
21/12/2025 02:44:12,host_01,user_05,Admin,regsvr32.exe,rundll32.exe,Stop-Registry C:\Windows\Temp.py Set-Process /tmp.log Start-,regsvr32,60,3,success,suspicious,0.009180315613302752,1
