timestamp,host_id,user_id,user_role,process_name,parent_process,command_text,script_type,command_length,num_arguments,execution_result,is_anomaly,anomaly_score,predicted_anomaly
01/12/2025 17:05,host_02,user_02,Standard,powershell.exe,cmd.exe,Start-Registry C:\Use,powershell,21,1,success,benign,-0.24141784409767286,0
01/12/2025 17:41,host_03,user_10,Standard,notepad.exe,explorer.exe,Set-Registr,notepad,11,1,success,benign,-0.06394021481531596,0
01/12/2025 17:43,host_01,user_02,Standard,notepad.exe,explorer.exe,Remove-Registry /tmp.ps1 Set,notepad,28,2,success,benign,-0.16498900665405197,0
01/12/2025 17:49,host_01,user_06,Standard,notepad.exe,explorer.exe,New-Service /usr/bin.lo,notepad,23,1,success,benign,-0.1419401072222851,0
01/12/2025 17:56,host_03,user_06,Standard,powershell.exe,explorer.exe,Stop-Job /tmp.log Set-File,powershell,26,2,success,benign,-0.21241657306944242,0
01/12/2025 17:59,host_03,user_08,Standard,cmd.exe,services.exe,Stop-Job /usr/bin.py Stop-Proce,cmd,31,2,success,benign,-0.2597949738134129,0
01/12/2025 18:38,host_02,user_03,Standard,notepad.exe,explorer.exe,Get-File /usr/bin.ps1 Remove-Regi,notepad,33,2,success,benign,-0.051856239028508784,0
02/12/2025 04:07,host_01,user_03,Standard,rundll32.exe,explorer.exe,Get-Registry C:\Windows\Temp.log Set-File /tmp.log Start-Job /tmp.txt New-Se,rundll32,76,4,success,suspicious,0.01781671990517681,1
02/12/2025 08:14,host_03,user_05,Standard,notepad.exe,explorer.exe,Get-Service /usr/bi,notepad,19,1,success,benign,-0.0802242834543674,0
02/12/2025 08:14,host_01,user_10,Standard,notepad.exe,explorer.exe,Stop-Service C:\Windows\Temp.py Ge,notepad,34,2,failure,benign,-0.21680854972723496,0
02/12/2025 08:19,host_02,user_07,Admin,cmd.exe,explorer.exe,Stop-Process C:\Users,cmd,21,1,success,benign,-0.08018617019559587,0
02/12/2025 08:21,host_01,user_04,Standard,notepad.exe,explorer.exe,Remove-Service,notepad,14,1,success,benign,-0.03364951468203032,0
02/12/2025 08:23,host_01,user_01,Admin,powershell.exe,wscript.exe,Start-Registry C:\Windows\Temp.txt Start-,powershell,41,2,success,benign,-0.1782115568263118,0
02/12/2025 08:34,host_02,user_01,Standard,notepad.exe,explorer.exe,Stop-Process C:\Users\,notepad,22,1,success,benign,-0.032753878542296014,0
02/12/2025 09:01,host_03,user_07,Standard,powershell.exe,rundll32.exe,New-Service /usr/bin.txt Start-Job C:,powershell,37,2,success,benign,-0.20196499110712285,0
02/12/2025 09:08,host_02,user_05,Admin,cmd.exe,cscript.exe,New-Process /usr/bin.ps1 Set-Job /usr/bin.txt Sto,cmd,49,3,success,benign,-0.09870060555927505,0
02/12/2025 09:17,host_01,user_05,Standard,powershell.exe,mshta.exe,Stop-Job /usr/bin,powershell,17,1,success,benign,-0.12088133730985832,0
02/12/2025 09:28,host_02,user_01,Standard,notepad.exe,explorer.exe,Stop-Process C:\Users\,notepad,22,1,success,benign,-0.1085257149595802,0
02/12/2025 09:39,host_02,user_10,Standard,notepad.exe,explorer.exe,Stop-Job /u,notepad,11,1,success,benign,-0.020871523293827434,0
02/12/2025 11:36,host_03,user_09,Standard,notepad.exe,explorer.exe,Remove-Process C:\Users\Public.py New-Job /us,notepad,45,2,success,benign,-0.06201860322350167,0
02/12/2025 11:45,host_02,user_01,Standard,notepad.exe,explorer.exe,Stop-File /usr/bin.log Get-Process /usr/b,notepad,41,2,success,benign,-0.09853328981739812,0
02/12/2025 12:12,host_01,user_01,Admin,notepad.exe,python.exe,Remove-Service /usr/b,notepad,21,1,success,benign,-0.09372483435395325,0
02/12/2025 12:14,host_03,user_06,Admin,python.exe,powershell.exe,New-File /usr/bin.log New-Service C:\Wind,python,41,2,success,benign,-0.12916888223273368,0
02/12/2025 12:50,host_03,user_10,Standard,notepad.exe,explorer.exe,Get-Process /tmp.log,notepad,20,1,success,benign,-0.049440377677942085,0
02/12/2025 12:55,host_03,user_02,Standard,powershell.exe,rundll32.exe,Stop-Process C:,powershell,15,1,success,benign,-0.027814646235313448,0
02/12/2025 13:09,host_03,user_09,Standard,python.exe,services.exe,New-Job /tmp.log Stop-Job C:\Windows\Te,python,39,2,success,benign,-0.15575266571917393,0
02/12/2025 13:22,host_03,user_07,Standard,notepad.exe,explorer.exe,Get-Job C:,notepad,10,1,success,benign,-0.01837003697240878,0
02/12/2025 13:52,host_03,user_10,Standard,wscript.exe,cmd.exe,Start-Job /usr/bin,wscript,18,1,success,benign,-0.059826032501857036,0
02/12/2025 14:07,host_01,user_03,Standard,python.exe,cscript.exe,Start-Service /tmp.ps1 Remove,python,29,2,success,benign,-0.19752583818587863,0
02/12/2025 14:08,host_01,user_01,Standard,rundll32.exe,explorer.exe,Start-Service C:\Users\Public.log Rem,rundll32,37,2,success,benign,-0.2012139970560031,0
02/12/2025 14:14,host_03,user_05,Standard,powershell.exe,taskeng.exe,New-File /,powershell,10,1,success,benign,-0.07789252049740854,0
02/12/2025 14:22,host_01,user_06,Standard,rundll32.exe,wscript.exe,Stop-File C:\Windows\Temp.txt Set-Job /tmp.ps,rundll32,45,2,failure,benign,-0.11349098780214195,0
02/12/2025 14:43,host_03,user_06,Standard,wscript.exe,cmd.exe,Stop-File /usr/bin.py Get-File C:\Users\Publ,wscript,44,2,success,benign,-0.11730294070028612,0
02/12/2025 14:58,host_02,user_04,Standard,powershell.exe,cmd.exe,Remove-Registry C:\Windows\Temp.ps1 Stop,powershell,40,2,success,benign,-0.1686713839958043,0
02/12/2025 15:00,host_02,user_06,Standard,notepad.exe,explorer.exe,New-Job C:\Windows\Temp.ps1 Get-,notepad,32,2,success,benign,-0.24149708663634706,0
02/12/2025 15:09,host_02,user_06,Standard,notepad.exe,explorer.exe,Get-Service /tmp.py New,notepad,23,2,success,benign,-0.20905750102433085,0
02/12/2025 15:33,host_01,user_10,Standard,notepad.exe,explorer.exe,Get-Process C:\Users\Public.txt Start-Job C:,notepad,44,2,success,benign,-0.14543256231195578,0
02/12/2025 15:34,host_02,user_07,Admin,regsvr32.exe,explorer.exe,Set-Job C:\Windows\Temp.,regsvr32,24,1,success,benign,-0.1584214373817262,0
02/12/2025 17:32,host_03,user_08,Standard,cmd.exe,explorer.exe,Get-Registry /usr/bin.py Start-Process /usr/bin.tx,cmd,50,2,success,benign,-0.0747465066625126,0
02/12/2025 17:42,host_01,user_05,Standard,rundll32.exe,wscript.exe,Get-Process /usr/bin.py Remove-Fi,rundll32,33,2,success,benign,-0.20033391861068386,0
02/12/2025 17:51,host_03,user_01,Standard,mshta.exe,rundll32.exe,Start-Service C:\Users\Public.log Remove-S,mshta,42,2,success,benign,-0.2271486246595034,0
02/12/2025 18:18,host_02,user_06,Standard,notepad.exe,explorer.exe,New-Process /tmp.py Remove-Service C:\Users,notepad,43,2,success,benign,-0.08414490066975049,0
02/12/2025 18:35,host_01,user_07,Standard,python.exe,python.exe,New-Job C:\Windows\Temp.txt Get-Process C:\Users,python,48,2,success,benign,-0.007971967791289648,0
02/12/2025 18:50,host_03,user_02,Standard,notepad.exe,explorer.exe,Get-Service C:\Windows\Temp.ps1 Get-File /tmp.txt New-File C:\Windows\Temp.txt New-Job,notepad,86,4,success,suspicious,0.016526551119125498,1
02/12/2025 18:56,host_02,user_06,Standard,rundll32.exe,cmd.exe,Stop-Job /usr/bi,rundll32,16,1,success,benign,-0.05047138754016783,0
03/12/2025 08:53,host_02,user_04,Standard,powershell.exe,explorer.exe,Get-File /usr/bin.log Get-File /usr/bin.txt Remove,powershell,50,3,success,benign,-0.06651779585572659,0
03/12/2025 09:19,host_01,user_03,Admin,wscript.exe,cmd.exe,Set-File /tmp.py Set-Registry C:\Windows\Temp.log,wscript,49,2,success,benign,-0.11676475027602959,0
03/12/2025 09:29,host_02,user_03,Standard,notepad.exe,explorer.exe,New-Registry C:\Users\Public.py Stop-Registr,notepad,44,2,success,benign,-0.13842919321330333,0
03/12/2025 09:36,host_03,user_05,Standard,cmd.exe,cmd.exe,Start-File C:\,cmd,14,1,success,benign,-0.06707221629957914,0
03/12/2025 09:36,host_03,user_08,Standard,notepad.exe,explorer.exe,Set-Service C,notepad,13,1,success,benign,-0.056644984331031975,0
03/12/2025 09:50,host_02,user_10,Admin,cmd.exe,explorer.exe,Stop-Service /usr/bin.py Stop-Job /usr/bin.l,cmd,44,2,success,benign,-0.1448303850134982,0
03/12/2025 09:53,host_02,user_02,Standard,rundll32.exe,explorer.exe,Get-File /tmp.log Get-Process /usr/bin.tx,rundll32,41,2,success,benign,-0.1726727960533478,0
03/12/2025 10:20,host_03,user_08,Standard,cmd.exe,regsvr32.exe,Start-File C:\Windo,cmd,19,1,success,benign,-0.10632492435687996,0
03/12/2025 10:35,host_02,user_06,Standard,notepad.exe,explorer.exe,Set-Registry /usr/bin.txt Get-File /tmp.,notepad,40,2,success,benign,-0.15159427698575628,0
03/12/2025 10:56,host_03,user_03,Standard,cmd.exe,explorer.exe,Start-Process /tmp.py Start-Process,cmd,35,2,success,benign,-0.1855396347517478,0
03/12/2025 10:59,host_01,user_07,Admin,cmd.exe,wscript.exe,New-Process C:\Users\Pub,cmd,24,1,success,benign,-0.09437388757001365,0
03/12/2025 11:38,host_01,user_01,Standard,cmd.exe,explorer.exe,Stop-Service /tmp.txt Get-Registry C:\,cmd,38,2,success,benign,-0.1459213340619923,0
03/12/2025 12:40,host_02,user_07,Standard,cscript.exe,explorer.exe,Start-Process /usr/bin.log Get-Registry C:\User,cscript,47,2,success,benign,-0.05482075730048381,0
03/12/2025 13:03,host_03,user_04,Standard,rundll32.exe,explorer.exe,Start-Job C:\Windows\Temp.ps1 St,rundll32,32,2,success,benign,-0.1775482308687045,0
03/12/2025 13:06,host_01,user_06,Standard,cmd.exe,wscript.exe,Stop-Registry,cmd,13,1,success,benign,-0.052043778121581306,0
03/12/2025 13:07,host_03,user_08,Standard,notepad.exe,explorer.exe,Remove-Regi,notepad,11,1,success,benign,-0.029625528430085833,0
03/12/2025 13:10,host_01,user_03,Standard,cmd.exe,rundll32.exe,Stop-Registry C:\Windows\Temp.ps1 Sto,cmd,37,2,success,benign,-0.16882268402103798,0
03/12/2025 13:49,host_03,user_06,Standard,cmd.exe,rundll32.exe,Set-Service /tmp.log Get-File /,cmd,31,2,success,benign,-0.1742512620325511,0
03/12/2025 13:54,host_01,user_01,Standard,notepad.exe,explorer.exe,Get-Process C:\Windows\Temp.p,notepad,29,1,success,benign,-0.04913130690424593,0
03/12/2025 14:05,host_02,user_07,Standard,python.exe,cscript.exe,Remove-Registry C:\Users\Public.log Get-S,python,41,2,success,benign,-0.19265935740455242,0
03/12/2025 14:06,host_02,user_10,Standard,powershell.exe,powershell.exe,New-Registry C:\Use,powershell,19,1,success,benign,-0.14205775137443846,0
03/12/2025 14:48,host_02,user_02,Standard,cmd.exe,wscript.exe,New-File /tmp.log Start-Job C:\Wi,cmd,33,2,success,benign,-0.21587697530226185,0
03/12/2025 14:48,host_03,user_07,Standard,python.exe,taskeng.exe,Set-Job /usr/,python,13,1,success,benign,-0.07241782819073568,0
03/12/2025 15:47,host_03,user_02,Standard,notepad.exe,explorer.exe,Remove-Process C,notepad,16,1,success,benign,-0.14785261327617136,0
03/12/2025 15:52,host_02,user_08,Standard,notepad.exe,explorer.exe,Set-Process C:\Us,notepad,17,1,success,benign,-0.16156388981342226,0
03/12/2025 16:28,host_02,user_08,Standard,notepad.exe,explorer.exe,Start-Registry /usr/bin.txt Remove-J,notepad,36,2,success,benign,-0.21433378815097492,0
03/12/2025 16:30,host_03,user_05,Standard,cmd.exe,cmd.exe,New-Process C:,cmd,14,1,success,benign,-0.15451183247387765,0
03/12/2025 17:11,host_01,user_02,Standard,cmd.exe,explorer.exe,Get-File /usr/bin.ps1 Remove-Service,cmd,36,2,success,benign,-0.24348681106705788,0
03/12/2025 17:35,host_02,user_03,Standard,cscript.exe,explorer.exe,Start-Job C:\Windows\Temp.,cscript,26,1,success,benign,-0.14166879900826643,0
03/12/2025 17:38,host_01,user_05,Standard,powershell.exe,cmd.exe,Set-File C:\Users\Public.ps1 Remove-Service C:\Wi,powershell,49,2,success,benign,-0.11115335849799875,0
03/12/2025 18:02,host_02,user_07,Standard,powershell.exe,winlogon.exe,Start-Job /usr/bin.ps1 Set-Registry,powershell,35,2,success,benign,-0.15960695021703175,0
03/12/2025 18:07,host_01,user_03,Standard,powershell.exe,regsvr32.exe,Stop-Job /usr/,powershell,14,1,success,benign,-0.08703767393736678,0
03/12/2025 18:20,host_03,user_08,Standard,rundll32.exe,winlogon.exe,Stop-Job /tmp,rundll32,13,1,success,benign,-0.014818134362132416,0
03/12/2025 18:37,host_01,user_04,Standard,powershell.exe,python.exe,Get-Registry C:\Use,powershell,19,1,success,benign,-0.014067704436714821,0
03/12/2025 22:40,host_01,user_07,Standard,rundll32.exe,explorer.exe,Start-Job /tmp.txt Start-Process /tmp.ps1 Sta,rundll32,45,3,failure,suspicious,0.005690590720718946,1
04/12/2025 08:02,host_02,user_10,Standard,rundll32.exe,explorer.exe,Start-File C:\Users\Public,rundll32,26,1,success,benign,-0.047334093079435036,0
04/12/2025 08:20,host_02,user_07,Standard,cscript.exe,powershell.exe,New-Process /tmp.log Sta,cscript,24,2,success,benign,-0.07511652001904989,0
04/12/2025 08:33,host_01,user_08,Standard,python.exe,python.exe,Remove-Servic,python,13,1,success,benign,-0.008684474704989651,0
04/12/2025 08:45,host_02,user_10,Standard,notepad.exe,explorer.exe,Get-Service C:\Users\Public.py New-Servic,notepad,41,2,success,benign,-0.13378866113696314,0
04/12/2025 08:59,host_02,user_07,Admin,rundll32.exe,explorer.exe,Set-Job C:\Users\Public.txt Get-Service /tmp.t,rundll32,46,2,success,benign,-0.13494616580859273,0
04/12/2025 09:02,host_02,user_07,Standard,cmd.exe,rundll32.exe,Get-File C:\Windows\Temp.ps1 New-,cmd,33,2,success,benign,-0.21329296966944367,0
04/12/2025 09:22,host_03,user_07,Standard,notepad.exe,explorer.exe,Get-File C:\Windows\Temp.py Get-Proc,notepad,36,2,success,benign,-0.18777125001810813,0
04/12/2025 09:30,host_03,user_10,Standard,notepad.exe,explorer.exe,Start-Registry C:\Users\Public.py Rem,notepad,37,2,success,benign,-0.18415816839414195,0
04/12/2025 09:32,host_01,user_10,Standard,cmd.exe,explorer.exe,New-Service C:,cmd,14,1,success,benign,-0.08847579232749889,0
04/12/2025 09:33,host_03,user_06,Standard,cmd.exe,explorer.exe,New-Job C:\Wind,cmd,15,1,success,benign,-0.09965718422821268,0
04/12/2025 09:48,host_03,user_09,Standard,notepad.exe,explorer.exe,Set-Process /tmp.py Set-Service C:\Users\Publ,notepad,45,2,failure,benign,-0.15642814058571639,0
04/12/2025 10:08,host_03,user_04,Standard,rundll32.exe,wscript.exe,Remove-File C:\Users\Public.,rundll32,28,1,success,benign,-0.09319673629672845,0
04/12/2025 10:09,host_02,user_01,Standard,wscript.exe,cmd.exe,Start-Service /usr/bin.txt New-Jo,wscript,33,2,success,benign,-0.20028634304281837,0
04/12/2025 10:50,host_03,user_04,Standard,notepad.exe,python.exe,Get-Process /,notepad,13,1,success,benign,-0.08132634909280426,0
04/12/2025 10:54,host_03,user_03,Admin,notepad.exe,explorer.exe,Get-Job C:\Windows\,notepad,19,1,success,benign,-0.12327927236785849,0
04/12/2025 11:29,host_01,user_07,Standard,cmd.exe,rundll32.exe,New-Job /usr/bin.t,cmd,18,1,success,benign,-0.08492467034478497,0
04/12/2025 11:31,host_03,user_04,Standard,cscript.exe,explorer.exe,Get-Job C:\Windows\Temp.log New-,cscript,32,2,success,benign,-0.17434643508841527,0
04/12/2025 11:56,host_01,user_08,Standard,notepad.exe,explorer.exe,Set-Proces,notepad,10,1,success,benign,-0.012876883985923522,0
04/12/2025 12:00,host_02,user_05,Standard,powershell.exe,explorer.exe,Stop-Service C:\Users\Public.py Get-File /tm,powershell,44,2,success,benign,-0.13700933227701834,0
04/12/2025 12:21,host_02,user_04,Standard,python.exe,explorer.exe,Remove-File /tmp.log Remove-File /usr/bin.p,python,43,2,success,benign,-0.10550291281437767,0
04/12/2025 12:32,host_01,user_01,Standard,cmd.exe,rundll32.exe,Remove-Job C:\Users\Public.txt Start-File C:\User,cmd,49,2,success,benign,-0.037350381403052926,0
04/12/2025 12:33,host_03,user_06,Standard,powershell.exe,regsvr32.exe,New-File /tmp.py Stop-Registry,powershell,30,2,success,benign,-0.16455341408604748,0
04/12/2025 12:50,host_01,user_08,Admin,python.exe,wscript.exe,Stop-Job /us,python,12,1,success,benign,-0.03153232136956829,0
04/12/2025 13:08,host_01,user_02,Standard,cmd.exe,wscript.exe,Remove-File C:\Users\Public.py Set-File /tmp.txt G,cmd,50,3,success,benign,-0.008707922027082914,0
04/12/2025 13:42,host_03,user_03,Standard,wscript.exe,explorer.exe,Remove-Process C:\User,wscript,22,1,success,benign,-0.10299282583745663,0
04/12/2025 13:45,host_02,user_03,Admin,notepad.exe,explorer.exe,Set-File /tmp.py Set-Service /tmp.txt New,notepad,41,3,success,benign,-0.0073162593841372865,0
04/12/2025 14:03,host_02,user_09,Standard,cmd.exe,rundll32.exe,Stop-Process /tmp.ps1 New-Jo,cmd,28,2,success,benign,-0.21354616656138203,0
04/12/2025 14:04,host_03,user_04,Standard,notepad.exe,explorer.exe,New-File /tmp.txt Start-,notepad,24,2,success,benign,-0.17947006305658145,0
04/12/2025 14:17,host_01,user_02,Standard,notepad.exe,explorer.exe,Get-Job C:\Windows\Temp.txt Start-Se,notepad,36,2,success,benign,-0.18674376598809997,0
04/12/2025 15:14,host_02,user_03,Standard,wscript.exe,explorer.exe,New-Job /tmp.ps1 Get-Service C:\Users\Pu,wscript,40,2,success,benign,-0.21299905374480238,0
04/12/2025 15:15,host_01,user_01,Standard,notepad.exe,explorer.exe,Stop-Service /tmp.txt Start-File C:\Users\P,notepad,43,2,success,benign,-0.18661860023427376,0
04/12/2025 15:24,host_01,user_04,Admin,mshta.exe,cmd.exe,New-Job C:\Windows\Tem,mshta,22,1,success,benign,-0.14011145549191828,0
04/12/2025 15:55,host_02,user_07,Standard,notepad.exe,explorer.exe,Start-Registry /tmp.txt Set-Process C:\Windows\Te,notepad,49,2,success,benign,-0.18887555103933906,0
04/12/2025 16:56,host_03,user_06,Standard,notepad.exe,explorer.exe,Stop-Process C:\Wi,notepad,18,1,success,benign,-0.19009773293914256,0
04/12/2025 16:59,host_03,user_09,Admin,cmd.exe,cmd.exe,Stop-File /tmp.txt New-Registry,cmd,31,2,success,benign,-0.2854487270852175,0
04/12/2025 17:30,host_02,user_05,Standard,cscript.exe,cmd.exe,Stop-Service /usr/bin.ps1 Remove-Job /usr/bin.p,cscript,47,2,success,benign,-0.048993540694645614,0
04/12/2025 17:53,host_03,user_06,Standard,python.exe,mshta.exe,Stop-Job C:\Users\Public.txt Start-Registry /tmp,python,48,2,success,benign,-0.19446631611716245,0
04/12/2025 18:07,host_02,user_05,Admin,cmd.exe,cscript.exe,Get-Process,cmd,11,1,success,benign,0.012709007643491884,1
05/12/2025 02:57,host_01,user_02,Standard,notepad.exe,powershell.exe,Get-Job C:\Users\Public.ps1 New-Job /usr/bin.ps1 Set-Registry /tmp.py Remove-File C:\Users\Publi,notepad,96,4,success,suspicious,0.017607670166975106,1
05/12/2025 08:02,host_02,user_01,Standard,cmd.exe,cmd.exe,New-Job C:\Windows,cmd,18,1,success,benign,-0.0101737878785853,0
05/12/2025 08:14,host_03,user_10,Standard,cmd.exe,explorer.exe,Get-File C:\Windows\Te,cmd,22,1,success,benign,-0.016221549956083377,0
05/12/2025 08:24,host_02,user_08,Standard,notepad.exe,explorer.exe,Start-File C:\Users\Public.,notepad,27,1,success,benign,-0.014847018254447722,0
05/12/2025 08:39,host_02,user_09,Standard,notepad.exe,explorer.exe,Get-Service /usr/bin.log Get-,notepad,29,2,success,benign,-0.07784434049166257,0
05/12/2025 08:42,host_01,user_09,Standard,notepad.exe,explorer.exe,Remove-File C:\,notepad,15,1,success,benign,-0.011686805057130357,0
05/12/2025 08:56,host_03,user_02,Standard,cmd.exe,powershell.exe,Stop-Process /usr/bin.txt Get-Fi,cmd,32,2,success,benign,-0.1174440179521323,0
05/12/2025 09:06,host_01,user_04,Standard,mshta.exe,cscript.exe,Start-Servic,mshta,12,1,success,benign,-0.024479693099585476,0
05/12/2025 09:17,host_01,user_04,Standard,regsvr32.exe,explorer.exe,Remove-Process /tmp.p,regsvr32,21,1,success,benign,-0.08490088614443264,0
05/12/2025 09:20,host_02,user_01,Standard,cmd.exe,explorer.exe,Get-File C:\Windows\Temp.log,cmd,28,1,success,benign,-0.07333709529582139,0
05/12/2025 09:25,host_03,user_06,Standard,cmd.exe,explorer.exe,Set-Registry /tmp.txt N,cmd,23,2,success,benign,-0.08114088568761417,0
05/12/2025 09:41,host_01,user_03,Standard,notepad.exe,explorer.exe,New-Job C:\Users\Publi,notepad,22,1,success,benign,-0.12217951572734931,0
05/12/2025 09:44,host_02,user_05,Standard,python.exe,wscript.exe,Start-Process /t,python,16,1,success,benign,-0.09857611490874217,0
05/12/2025 10:07,host_01,user_10,Standard,notepad.exe,explorer.exe,New-Process C:\,notepad,15,1,success,benign,-0.05668976197695171,0
05/12/2025 10:37,host_03,user_01,Standard,python.exe,explorer.exe,Remove-Job C:\Windows\Temp.py Start-P,python,37,2,success,benign,-0.16293246338944412,0
05/12/2025 10:57,host_01,user_02,Standard,cmd.exe,powershell.exe,Stop-Job C:\Wind,cmd,16,1,success,benign,-0.0831750349334007,0
05/12/2025 11:04,host_01,user_06,Admin,cmd.exe,cmd.exe,New-Registry /tmp.py Set-Registry C:\User,cmd,41,2,success,benign,-0.13478345202015957,0
05/12/2025 11:08,host_02,user_01,Standard,notepad.exe,explorer.exe,Remove-Registry C:\Users\Public.log Stop-,notepad,41,2,success,benign,-0.12352463339269562,0
05/12/2025 11:20,host_01,user_04,Standard,cscript.exe,explorer.exe,New-Process /usr/bin.log New,cscript,28,2,success,benign,-0.10714225886187115,0
05/12/2025 11:20,host_02,user_05,Standard,notepad.exe,explorer.exe,Stop-Service /usr/bin.txt Stop-Process /t,notepad,41,2,success,benign,-0.10365528318816206,0
05/12/2025 11:26,host_02,user_08,Standard,cmd.exe,rundll32.exe,Remove-Service /tmp.txt S,cmd,25,2,success,benign,-0.09175376400678323,0
05/12/2025 11:33,host_02,user_07,Standard,powershell.exe,cmd.exe,Stop-Job C:\Users\Public.py Re,powershell,30,2,success,benign,-0.13932460018070617,0
