timestamp,host_id,user_id,user_role,process_name,parent_process,command_text,script_type,command_length,num_arguments,execution_result,is_anomaly
17/12/2025 18:31:22,host_19,user_11,Standard,python.exe,rundll32.exe,Set-File /usr/bin.txt Get-Job C:\Windows\Temp.ps1,python,49,2,success,suspicious
30/12/2025 13:29:10,host_03,user_01,Standard,python.exe,python.exe,Stop-Job /tmp.log Stop-Registry /tmp.ps1 Remove,python,47,3,success,benign
31/12/2025 19:24:58,host_18,user_27,Service,cmd.exe,powershell.exe,Stop-Registry /usr/bi,cmd,21,1,success,benign
10/12/2025 06:17:15,host_09,user_11,Admin,cmd.exe,wscript.exe,Get-Job /usr/bin.p,cmd,18,1,success,benign
14/12/2025 20:41:06,host_07,user_34,Standard,python.exe,powershell.exe,Stop-Process C:\Windows\Temp.ps1 New-File C:\Us,python,47,2,failure,benign
24/12/2025 05:04:11,host_02,user_23,Standard,cmd.exe,explorer.exe,New-Registry C:\Users\Public.py Remove-Pro,cmd,42,2,success,benign
27/12/2025 14:47:36,host_01,user_11,Standard,python.exe,python.exe,Get-Registry /tmp.ps1 Start-Job,python,31,2,failure,benign
08/12/2025 07:16:07,host_11,user_08,Standard,cmd.exe,powershell.exe,Stop-Job C:\Users,cmd,17,1,success,benign
07/12/2025 11:55:31,host_04,user_32,Standard,rundll32.exe,mshta.exe,Stop-Job C:\Users\P,rundll32,19,1,success,benign
30/12/2025 03:41:49,host_07,user_30,Service,powershell.exe,cmd.exe,New-Process /us,powershell,15,1,success,benign
20/12/2025 12:22:18,host_15,user_22,Standard,powershell.exe,cmd.exe,Stop-Process C:\Users\Public.ps1 Stop-File /,powershell,44,2,success,benign
23/12/2025 06:08:38,host_17,user_07,Service,powershell.exe,explorer.exe,Start-File /usr/bin.ps1 Get-Job C:\Windows\Tem,powershell,46,2,failure,benign
05/12/2025 06:52:22,host_09,user_28,Standard,powershell.exe,python.exe,New-Process /usr/bin.log Start-File /tmp.py,powershell,43,2,success,benign
24/12/2025 21:19:28,host_12,user_12,Standard,cmd.exe,python.exe,Set-File C,cmd,10,1,success,benign
02/12/2025 03:41:45,host_02,user_07,Admin,python.exe,rundll32.exe,Start-File /usr/bin.log Set-Service C:\Users\Public.txt Stop-,python,61,3,success,suspicious
18/12/2025 04:59:29,host_11,user_34,Standard,notepad.exe,explorer.exe,New-Job C:\Windows,notepad,18,1,success,benign
30/12/2025 01:05:23,host_04,user_30,Standard,notepad.exe,explorer.exe,New-Service C:\Users\Public.ps1,notepad,31,1,success,benign
15/12/2025 07:42:01,host_13,user_22,Standard,cmd.exe,powershell.exe,Set-Registry C:\Windows\,cmd,24,1,success,benign
08/12/2025 10:26:06,host_12,user_33,Admin,notepad.exe,explorer.exe,Start-Job C:\Windo,notepad,18,1,success,benign
02/12/2025 22:34:25,host_03,user_08,Standard,powershell.exe,explorer.exe,Start-Job /usr/b,powershell,16,1,failure,benign
07/12/2025 15:03:14,host_08,user_17,Standard,cmd.exe,explorer.exe,Set-File /usr/bin.t,cmd,19,1,success,benign
19/12/2025 19:58:11,host_06,user_23,Standard,cmd.exe,taskeng.exe,Start-Job /usr/bin.txt Stop-Job /usr/bin.l,cmd,42,2,success,benign
08/12/2025 00:47:50,host_06,user_13,Standard,regsvr32.exe,rundll32.exe,Remove-Registry /tmp.log New-Job C:\Win,regsvr32,39,2,success,benign
12/12/2025 14:22:28,host_18,user_30,Standard,powershell.exe,explorer.exe,Stop-Job /usr/bin.log Start-File /usr/bin.log Star,powershell,50,3,success,benign
24/12/2025 22:49:33,host_13,user_14,Standard,cmd.exe,cscript.exe,Get-Process /usr/bin.txt New-Process,cmd,36,2,success,benign
31/12/2025 05:10:13,host_14,user_24,Standard,python.exe,python.exe,Remove-Registry /tmp.py Set-File C:\Us,python,38,2,success,benign
16/12/2025 11:51:26,host_18,user_16,Standard,python.exe,powershell.exe,Get-Service C:\Window,python,21,1,success,benign
09/12/2025 22:54:12,host_19,user_16,Standard,python.exe,explorer.exe,Get-File /tmp.log New-Proce,python,27,2,success,benign
24/12/2025 02:50:15,host_04,user_34,Standard,cmd.exe,wscript.exe,Set-Registry C:\Windows\Temp.txt Start-File,cmd,43,2,success,benign
20/12/2025 15:16:06,host_17,user_31,Standard,powershell.exe,taskeng.exe,Set-File /tmp.ps1 Stop-Process /usr/bin.py New-Se,powershell,49,3,success,benign
01/12/2025 19:05:46,host_16,user_14,Standard,powershell.exe,cmd.exe,Remove-File /tmp.txt Start-Registry C:\Win,powershell,42,2,success,suspicious
21/12/2025 22:16:50,host_02,user_12,Standard,cmd.exe,svchost.exe,New-Service /usr/bin.txt Remove-Registry /tmp.log,cmd,49,2,success,benign
21/12/2025 22:41:14,host_05,user_10,Service,rundll32.exe,powershell.exe,Stop-Registry C:\Users\Public.txt Start-Proce,rundll32,45,2,success,benign
20/12/2025 03:18:39,host_10,user_12,Standard,notepad.exe,explorer.exe,Remove-File C:\Windows\Temp.py Start-Process,notepad,44,2,success,benign
12/12/2025 04:30:52,host_12,user_16,Admin,rundll32.exe,python.exe,Start-Registr,rundll32,13,1,success,benign
26/12/2025 07:19:33,host_17,user_05,Standard,notepad.exe,python.exe,Stop-Job /tmp.log New-Service,notepad,29,2,success,benign
21/12/2025 02:18:24,host_10,user_28,Standard,mshta.exe,cmd.exe,Remove-File C:\Users\P,mshta,22,1,success,benign
10/12/2025 02:21:02,host_15,user_13,Standard,python.exe,python.exe,New-Service /usr/bin.log Get-,python,29,2,success,benign
01/12/2025 23:25:12,host_11,user_07,Standard,python.exe,python.exe,Stop-Registry /tmp.py Remove-Process C:\Use,python,43,2,success,benign
21/12/2025 10:07:15,host_11,user_11,Standard,powershell.exe,explorer.exe,Start-Process C:\Windows\Temp.l,powershell,31,1,success,benign
16/12/2025 15:12:30,host_04,user_24,Standard,cmd.exe,rundll32.exe,Get-Job /usr/bin.ps1 New-File /usr/bi,cmd,37,2,success,benign
26/12/2025 02:14:19,host_06,user_13,Standard,notepad.exe,python.exe,Get-Process C:\Users\Publ,notepad,25,1,success,benign
22/12/2025 17:13:12,host_02,user_11,Standard,python.exe,explorer.exe,Stop-File /usr/bin.txt Get-Job C:\Users\P,python,41,2,success,benign
21/12/2025 01:16:24,host_05,user_28,Standard,mshta.exe,explorer.exe,Remove-Registry C:\Windows\Temp.log New,mshta,39,2,success,benign
14/12/2025 22:31:52,host_02,user_21,Standard,rundll32.exe,cmd.exe,Set-File /,rundll32,10,1,success,benign
04/12/2025 09:52:22,host_10,user_26,Standard,notepad.exe,python.exe,Get-File C:\Users\Public.ps1 Stop-File C:\Users\,notepad,48,2,success,benign
28/12/2025 21:04:27,host_01,user_16,Standard,cmd.exe,explorer.exe,Remove-Process C:\Windows\Temp.log Start-File,cmd,45,2,success,benign
15/12/2025 16:54:54,host_09,user_33,Standard,python.exe,cmd.exe,Remove-Service /usr/bin.log Get-Service C:\Use,python,46,2,success,benign
18/12/2025 12:32:58,host_01,user_03,Standard,cmd.exe,explorer.exe,Stop-Job /us,cmd,12,1,success,benign
09/12/2025 05:03:32,host_10,user_01,Standard,powershell.exe,cmd.exe,Start-Process C:\Users\Publ,powershell,27,1,success,benign
31/12/2025 21:28:55,host_14,user_23,Standard,notepad.exe,explorer.exe,Stop-File C:\Users\Public.ps1 Set-Job C:\Users\P,notepad,48,2,success,benign
22/12/2025 03:17:07,host_12,user_23,Admin,cmd.exe,explorer.exe,Start-Registry /usr/bin.txt,cmd,27,1,success,benign
30/12/2025 10:27:08,host_16,user_33,Standard,powershell.exe,powershell.exe,Get-Regist,powershell,10,1,failure,benign
18/12/2025 05:28:40,host_12,user_05,Standard,notepad.exe,explorer.exe,Start-Job /tmp.ps1 Set-File C:\Users\Public,notepad,43,2,success,benign
28/12/2025 01:15:35,host_05,user_11,Admin,powershell.exe,explorer.exe,Start-File C:\Users\,powershell,20,1,success,benign
24/12/2025 14:12:04,host_19,user_09,Standard,wscript.exe,powershell.exe,Stop-File C:\Windows\Temp.log Start-F,wscript,37,2,success,benign
12/12/2025 03:17:21,host_19,user_15,Standard,powershell.exe,cmd.exe,Set-Job /usr/bin.py Set-Service /tmp.log Stop-Fil,powershell,49,3,success,benign
09/12/2025 11:05:39,host_14,user_10,Standard,python.exe,explorer.exe,New-Registry C:\Windows\Temp,python,28,1,success,benign
06/12/2025 17:23:55,host_20,user_15,Standard,python.exe,python.exe,Set-File /tmp.log Set-File C:\Windows\Temp.py,python,45,2,success,benign
13/12/2025 22:12:14,host_03,user_22,Service,python.exe,python.exe,Get-Job C:\Windows\Temp.py,python,26,1,success,benign
23/12/2025 20:30:14,host_06,user_21,Standard,notepad.exe,explorer.exe,Stop-File C,notepad,11,1,success,benign
09/12/2025 06:38:54,host_04,user_31,Standard,powershell.exe,explorer.exe,Remove-Job C:\Users\Public.log Stop-Service C,powershell,45,2,success,benign
22/12/2025 12:13:31,host_15,user_09,Service,python.exe,powershell.exe,New-Registry /usr/bin.txt Get-Job C:\Users\,python,43,2,success,benign
11/12/2025 07:19:45,host_08,user_35,Admin,rundll32.exe,powershell.exe,New-Service C:\,rundll32,15,1,success,benign
12/12/2025 17:30:02,host_05,user_16,Standard,python.exe,python.exe,Set-Registry,python,12,1,success,benign
25/12/2025 18:32:59,host_05,user_25,Admin,python.exe,powershell.exe,Stop-File C:\Wi,python,15,1,success,benign
02/12/2025 14:30:33,host_18,user_08,Standard,powershell.exe,explorer.exe,Remove-Job C:\Users\Public.lo,powershell,29,1,success,benign
11/12/2025 18:10:10,host_18,user_32,Admin,rundll32.exe,explorer.exe,Start-Job C:\Windows\Temp.txt Get-Serv,rundll32,38,2,success,benign
15/12/2025 00:46:36,host_16,user_20,Standard,cscript.exe,explorer.exe,Set-Service /tmp.txt Get-S,cscript,26,2,success,benign
25/12/2025 21:55:59,host_01,user_30,Standard,mshta.exe,python.exe,Get-Job /tmp.py Remove-Registry,mshta,31,2,success,benign
16/12/2025 13:39:33,host_03,user_02,Standard,rundll32.exe,explorer.exe,Set-File /tmp.py Remove-Registry,rundll32,32,2,success,benign
23/12/2025 12:41:40,host_07,user_34,Standard,wscript.exe,explorer.exe,New-Job /usr/bin.ps1 New-Process /tmp.txt,wscript,41,2,success,benign
04/12/2025 08:11:43,host_15,user_21,Standard,powershell.exe,cmd.exe,New-Job C:\Windows\Temp.ps1 Stop-Job /tmp.p,powershell,43,2,success,benign
17/12/2025 16:25:02,host_04,user_14,Standard,mshta.exe,cscript.exe,Get-Service /usr/bin.log Get-File C:,mshta,36,2,success,benign
02/12/2025 21:52:17,host_05,user_22,Standard,powershell.exe,cmd.exe,Set-Process C:\Windows\Temp.py Sta,powershell,34,2,success,benign
13/12/2025 01:36:29,host_05,user_35,Standard,python.exe,powershell.exe,Remove-Process C:\Users\Pu,python,26,1,success,benign
28/12/2025 20:58:33,host_10,user_23,Standard,regsvr32.exe,rundll32.exe,Start-Service C:\Users,regsvr32,22,1,success,benign
20/12/2025 20:28:51,host_14,user_13,Standard,cscript.exe,python.exe,Remove-Registry /usr/bin.ps1 Stop-J,cscript,35,2,success,benign
29/12/2025 21:51:31,host_14,user_03,Service,python.exe,powershell.exe,Start-Job /usr/bin.py Start-Job /usr/bin.,python,41,2,success,suspicious
15/12/2025 19:27:58,host_01,user_24,Standard,python.exe,cmd.exe,Get-Process /usr/bin.log,python,24,1,success,benign
23/12/2025 01:50:31,host_18,user_26,Standard,python.exe,taskeng.exe,Remove-Job C:\Users\Public.py Remove-Job C:\Windows\Temp.ps1 Remov,python,66,3,success,suspicious
18/12/2025 11:06:41,host_09,user_18,Standard,rundll32.exe,powershell.exe,Set-File /tmp.py Set-Registry /tmp.log,rundll32,38,2,failure,benign
08/12/2025 12:06:50,host_09,user_08,Admin,python.exe,powershell.exe,New-File /usr/bin.txt Set-Pr,python,28,2,success,benign
27/12/2025 20:47:53,host_11,user_03,Standard,python.exe,python.exe,Remove-File C:\Users\Public.log Get-Job /usr/bin.txt New-File C:\User,python,69,3,success,suspicious
02/12/2025 05:29:52,host_19,user_01,Admin,powershell.exe,wscript.exe,Stop-File C:\Users\Public.py Rem,powershell,32,2,success,benign
30/12/2025 14:23:35,host_14,user_22,Standard,rundll32.exe,powershell.exe,Get-Registry,rundll32,12,1,success,benign
03/12/2025 06:14:51,host_11,user_17,Standard,powershell.exe,winlogon.exe,Set-File /tmp.ps1 Get-Job C:\Users\Public.,powershell,42,2,success,benign
20/12/2025 17:40:59,host_05,user_14,Standard,rundll32.exe,explorer.exe,Remove-Service /tmp.txt Stop-Process /tmp.txt New,rundll32,49,3,success,benign
20/12/2025 22:06:38,host_09,user_25,Standard,powershell.exe,explorer.exe,Remove-Registry C:\Windows\Temp.py Remove-Se,powershell,44,2,success,benign
22/12/2025 22:13:06,host_20,user_02,Standard,rundll32.exe,svchost.exe,Get-Service /usr/bin.ps1 Remove-Process /usr/bi,rundll32,47,2,success,benign
16/12/2025 06:24:59,host_19,user_13,Standard,wscript.exe,cmd.exe,Set-File C:\Users\Public.py Get-Service,wscript,39,2,success,benign
08/12/2025 04:41:03,host_20,user_26,Standard,python.exe,cmd.exe,Start-Registry /tmp,python,19,1,success,benign
10/12/2025 08:42:24,host_07,user_05,Admin,powershell.exe,powershell.exe,Start-File /usr/b,powershell,17,1,success,benign
20/12/2025 11:52:48,host_06,user_01,Standard,powershell.exe,cmd.exe,Set-File /tmp.log Set-Process /usr/bin.ps1 Re,powershell,45,3,success,benign
20/12/2025 23:56:13,host_11,user_10,Admin,rundll32.exe,powershell.exe,Remove-Service C:\Users\Public.txt Get-Service C:\Users\Public.log Start-Process C:,rundll32,83,3,success,suspicious
14/12/2025 05:18:59,host_19,user_35,Standard,python.exe,wscript.exe,Stop-Registry C:\Windows\Temp,python,29,1,success,benign
23/12/2025 23:26:10,host_03,user_27,Standard,rundll32.exe,explorer.exe,Set-Registry /tmp.txt Remove-File /usr/bin,rundll32,42,2,success,benign
10/12/2025 10:11:27,host_10,user_21,Admin,notepad.exe,explorer.exe,Stop-Job C:\Users\Public.log New-Servic,notepad,39,2,success,benign
28/12/2025 02:03:20,host_16,user_16,Standard,cmd.exe,explorer.exe,Get-Job C:\Windows\Temp.log Get-File /tmp.py Remove-Process /usr,cmd,64,3,success,suspicious
11/12/2025 22:24:58,host_09,user_07,Standard,wscript.exe,python.exe,New-Registry C:\Windows\Temp.py Set,wscript,35,2,success,benign
25/12/2025 07:51:42,host_11,user_06,Service,notepad.exe,explorer.exe,Start-Service C:\Users\Public.log Set-Proces,notepad,44,2,success,benign
20/12/2025 16:57:33,host_01,user_14,Standard,wscript.exe,python.exe,Stop-Regist,wscript,11,1,success,benign
18/12/2025 03:49:06,host_15,user_33,Standard,powershell.exe,powershell.exe,Remove-Process /usr/bin.txt Stop-Job /u,powershell,39,2,success,benign
09/12/2025 16:17:08,host_05,user_26,Standard,powershell.exe,cscript.exe,Start-Job C:\,powershell,13,1,success,benign
06/12/2025 23:26:05,host_13,user_03,Standard,rundll32.exe,explorer.exe,Start-Job /usr/bin.log,rundll32,22,1,success,benign
18/12/2025 21:19:53,host_17,user_21,Standard,python.exe,explorer.exe,Set-Process /,python,13,1,success,benign
17/12/2025 14:33:05,host_10,user_19,Admin,regsvr32.exe,explorer.exe,Remove-Registry C:\Users\P,regsvr32,26,1,success,benign
30/12/2025 14:04:09,host_14,user_16,Admin,cmd.exe,powershell.exe,Get-Job C:\W,cmd,12,1,success,benign
27/12/2025 01:22:21,host_14,user_03,Service,powershell.exe,regsvr32.exe,Stop-Service C:\Windows\Temp.txt New-Service C:\Windows\Temp.txt Remove-Service /tmp.log Set-,powershell,93,4,success,suspicious
16/12/2025 11:18:58,host_17,user_15,Standard,mshta.exe,wscript.exe,Start-Registry C,mshta,16,1,success,benign
25/12/2025 09:25:25,host_19,user_35,Standard,rundll32.exe,cmd.exe,New-Registry C:\Windows\Temp.log Stop-Job C:\User,rundll32,49,2,success,benign
03/12/2025 17:14:20,host_12,user_20,Standard,cscript.exe,powershell.exe,Set-Job C:\Windows\Temp.txt Get-Registry C:\,cscript,44,2,success,benign
07/12/2025 05:04:42,host_12,user_13,Standard,mshta.exe,powershell.exe,Remove-Service C:\Users\Public.txt Get-Process /u,mshta,49,2,success,benign
27/12/2025 13:12:48,host_15,user_26,Standard,cscript.exe,powershell.exe,Get-Registry /usr/bin.ps1 New-Fi,cscript,32,2,success,benign
24/12/2025 04:56:54,host_19,user_08,Standard,cmd.exe,regsvr32.exe,Remove-Job C:\Windows\Temp.ps1 Remove-Process /tm,cmd,49,2,success,benign
05/12/2025 07:43:43,host_10,user_06,Standard,powershell.exe,explorer.exe,Start-Job C:\Users\Public.py S,powershell,30,2,success,benign
08/12/2025 12:19:35,host_09,user_35,Standard,cmd.exe,cmd.exe,Stop-File C:\Windows\Temp.ps1 Set-Fi,cmd,36,2,success,benign
24/12/2025 05:36:59,host_05,user_30,Standard,mshta.exe,taskeng.exe,Stop-Job C:\Windows\Temp.txt Re,mshta,31,2,success,benign
26/12/2025 11:59:06,host_11,user_13,Standard,python.exe,cmd.exe,Set-Job /tmp.txt Set-File /,python,27,2,success,benign
08/12/2025 21:19:12,host_08,user_01,Standard,notepad.exe,explorer.exe,Stop-Registry /tmp.txt New-Registry /usr/bin.py Set-File C:\Users\Pub,notepad,69,3,success,suspicious
29/12/2025 06:10:53,host_16,user_15,Admin,rundll32.exe,cscript.exe,Set-Registry C:\Users\Publ,rundll32,26,1,success,benign
05/12/2025 14:21:27,host_01,user_30,Standard,mshta.exe,python.exe,New-Service /usr/bin.ps1 Sta,mshta,28,2,success,benign
12/12/2025 06:27:41,host_19,user_35,Admin,powershell.exe,rundll32.exe,Stop-File C:\U,powershell,14,1,success,benign
12/12/2025 05:39:46,host_02,user_18,Standard,cmd.exe,cmd.exe,Stop-Process C:\Users\Public.p,cmd,30,1,success,benign
20/12/2025 03:39:32,host_20,user_15,Standard,regsvr32.exe,cmd.exe,Start-Process /usr/bin.ps1 Start-Job C:\User,regsvr32,44,2,success,benign
20/12/2025 08:03:26,host_03,user_35,Standard,python.exe,explorer.exe,New-Service /tmp.log Set-Service /usr,python,37,2,success,benign
25/12/2025 23:52:19,host_17,user_31,Standard,cmd.exe,powershell.exe,Get-Process /usr/bin,cmd,20,1,success,benign
30/12/2025 02:34:02,host_13,user_20,Admin,cmd.exe,cscript.exe,Remove-Process,cmd,14,1,success,benign
04/12/2025 04:45:31,host_17,user_20,Standard,cmd.exe,services.exe,Start-File /usr/bin.log Remove-File /usr/bi,cmd,43,2,success,benign
10/12/2025 13:49:28,host_10,user_35,Standard,python.exe,python.exe,Start-Service C:\Users\Public.txt New-File,python,42,2,success,benign
12/12/2025 18:40:28,host_02,user_19,Standard,powershell.exe,explorer.exe,New-Service C:\Users\Public.ps1,powershell,31,1,success,benign
24/12/2025 12:44:58,host_16,user_35,Admin,cmd.exe,regsvr32.exe,New-Job C:\Users\Public.py Set-Registry,cmd,39,2,success,benign
20/12/2025 20:21:54,host_15,user_29,Standard,python.exe,python.exe,Start-Service /tmp.txt Get-File /tmp.t,python,38,2,success,benign
23/12/2025 13:10:09,host_02,user_19,Admin,powershell.exe,mshta.exe,New-Service,powershell,11,1,success,benign
12/12/2025 22:07:16,host_12,user_02,Service,powershell.exe,explorer.exe,Set-Registry C:\Users\Public.ps1 Start-File C:\,powershell,47,2,success,benign
13/12/2025 00:19:59,host_16,user_03,Standard,powershell.exe,powershell.exe,Get-Job /tmp.py Set-Service /tm,powershell,31,2,success,benign
12/12/2025 19:22:48,host_03,user_33,Standard,wscript.exe,cmd.exe,Set-File /usr/bin.py New-Service C:\Use,wscript,39,2,success,benign
28/12/2025 09:21:50,host_08,user_24,Standard,python.exe,python.exe,Remove-Service /usr/bin.ps1 Rem,python,31,2,success,benign
24/12/2025 04:11:03,host_11,user_16,Standard,python.exe,python.exe,Start-Service C:\Users\Public.log Remove-File /usr/bin.,python,55,2,success,suspicious
18/12/2025 20:52:11,host_07,user_32,Standard,regsvr32.exe,powershell.exe,Start-File /tmp.log Stop-Process C:,regsvr32,35,2,success,benign
20/12/2025 18:34:44,host_01,user_32,Admin,cmd.exe,explorer.exe,Stop-Registry /tmp.log New-S,cmd,28,2,success,benign
26/12/2025 16:24:57,host_19,user_13,Admin,notepad.exe,python.exe,Get-Job C:\Windows\Temp.ps1 Get-S,notepad,33,2,success,benign
12/12/2025 22:20:27,host_01,user_04,Admin,python.exe,explorer.exe,Remove-File C:\Users\Pu,python,23,1,success,benign
25/12/2025 04:04:36,host_20,user_13,Standard,python.exe,powershell.exe,Start-Servic,python,12,1,success,benign
07/12/2025 05:21:19,host_18,user_26,Standard,python.exe,python.exe,New-Process /usr/bin.lo,python,23,1,success,benign
16/12/2025 10:17:13,host_09,user_10,Standard,python.exe,explorer.exe,Start-File C,python,12,1,success,benign
15/12/2025 04:44:43,host_15,user_28,Standard,rundll32.exe,cscript.exe,Remove-Job /usr/bin.log Stop-Registry C:\Windows\,rundll32,49,2,success,benign
17/12/2025 05:28:02,host_19,user_24,Service,python.exe,explorer.exe,Stop-Service C:\Windows\Temp.py Remove-File,python,43,2,success,benign
29/12/2025 21:00:23,host_07,user_22,Standard,python.exe,rundll32.exe,New-Job C:\Users\Public.txt New-Job /usr,python,40,2,success,benign
29/12/2025 23:19:57,host_20,user_11,Service,powershell.exe,regsvr32.exe,Remove-Process /usr/bin.txt Start-Registry /tmp,powershell,47,2,success,benign
10/12/2025 01:52:01,host_16,user_19,Standard,wscript.exe,explorer.exe,New-Registry C:\Windows\Temp.py Stop-Registry C:\Windows\Temp.txt Start-Regist,wscript,78,3,success,suspicious
20/12/2025 16:11:08,host_18,user_08,Admin,cscript.exe,explorer.exe,New-Registry /tmp.log Start-Job /u,cscript,34,2,success,benign
06/12/2025 13:52:36,host_18,user_11,Service,mshta.exe,cscript.exe,Get-Process /u,mshta,14,1,success,benign
24/12/2025 13:43:27,host_09,user_12,Standard,mshta.exe,regsvr32.exe,Remove-File /tmp.py Set-Service /usr/bin.ps1,mshta,44,2,success,benign
19/12/2025 10:18:40,host_17,user_32,Admin,mshta.exe,python.exe,Set-Registry C:\Windows\Temp.txt N,mshta,34,2,success,benign
25/12/2025 00:52:25,host_15,user_32,Standard,rundll32.exe,explorer.exe,Stop-Process C:\,rundll32,16,1,success,benign
02/12/2025 01:29:24,host_18,user_19,Standard,cmd.exe,powershell.exe,Set-Process C:\Users\Public.txt Stop-Proce,cmd,42,2,success,benign
03/12/2025 02:43:27,host_15,user_19,Standard,notepad.exe,explorer.exe,Start-Servic,notepad,12,1,success,benign
12/12/2025 05:33:06,host_09,user_12,Service,python.exe,python.exe,Start-File /tmp.ps1 Start-Service /tmp.,python,39,2,success,benign
24/12/2025 19:39:12,host_14,user_22,Admin,cmd.exe,cscript.exe,Remove-Job /usr/bin.log Get-,cmd,28,2,success,benign
28/12/2025 12:07:42,host_05,user_02,Standard,powershell.exe,wscript.exe,Remove-Service C:\Users,powershell,23,1,success,benign
02/12/2025 12:56:13,host_19,user_14,Standard,wscript.exe,cmd.exe,Remove-File C:\Windows\Temp.txt Remove-,wscript,39,2,success,benign
29/12/2025 03:19:59,host_11,user_17,Standard,cmd.exe,powershell.exe,Remove-File C:\Users\Public.ps1 Start-Jo,cmd,40,2,success,benign
27/12/2025 06:35:23,host_06,user_33,Standard,wscript.exe,python.exe,Get-Job /tmp.,wscript,13,1,success,benign
31/12/2025 05:39:28,host_10,user_13,Standard,cmd.exe,wscript.exe,Get-Job /tmp.txt Start-File C:\,cmd,31,2,success,benign
03/12/2025 08:46:15,host_01,user_07,Admin,rundll32.exe,cmd.exe,Stop-Registry C:\Users\Pu,rundll32,25,1,success,benign
18/12/2025 04:06:52,host_04,user_23,Admin,regsvr32.exe,rundll32.exe,Stop-Registry C:\Users\Public.log Stop-Regist,regsvr32,45,2,success,benign
29/12/2025 05:59:09,host_02,user_03,Standard,python.exe,cmd.exe,Stop-Service C:\Users\Public.ps1 Start-Job /tmp.,python,48,2,success,benign
26/12/2025 02:32:19,host_07,user_29,Standard,python.exe,explorer.exe,Get-Registry /,python,14,1,success,benign
06/12/2025 11:25:44,host_20,user_34,Service,cmd.exe,powershell.exe,Start-File C:\Users\Public.ps1 Stop-Pro,cmd,39,2,success,benign
20/12/2025 03:56:40,host_15,user_25,Standard,cmd.exe,cscript.exe,Remove-Job C:\Windows\Temp.log G,cmd,32,2,success,benign
29/12/2025 23:22:30,host_14,user_04,Standard,python.exe,python.exe,Stop-Job /usr/bin.log Start-Service /usr/bin.l,python,46,2,success,benign
