timestamp,host_id,user_id,user_role,process_name,parent_process,command_text,script_type,command_length,num_arguments,execution_result,is_anomaly
23/12/2025 09:35:15,host_04,user_18,Standard,rundll32.exe,cmd.exe,Get-Job C:\Users\Public.t,rundll32,25,1,success,benign
29/12/2025 17:46:18,host_05,user_16,Standard,notepad.exe,explorer.exe,Remove-File /tmp.log Sto,notepad,24,2,success,benign
12/12/2025 03:43:35,host_04,user_12,Admin,powershell.exe,wscript.exe,Set-File C:\Windows\Temp.py Set-Registry /usr/bin.txt New-Job /usr/bin.log Set-Regi,powershell,83,4,success,suspicious
12/12/2025 10:06:50,host_08,user_20,Standard,cmd.exe,python.exe,Get-Service C:\Users\Public.py Stop-Reg,cmd,39,2,success,benign
23/12/2025 14:57:15,host_05,user_16,Standard,python.exe,rundll32.exe,Get-Process C:\Users\Publi,python,26,1,success,benign
31/12/2025 11:57:01,host_01,user_08,Standard,cmd.exe,explorer.exe,Remove-Process /usr/bin.ps1 Start-Registry /tm,cmd,46,2,success,benign
04/12/2025 09:57:05,host_03,user_16,Standard,notepad.exe,python.exe,Remove-File C:\Windows\Temp.ps1 N,notepad,33,2,success,benign
26/12/2025 12:04:21,host_05,user_10,Standard,python.exe,cmd.exe,Start-Service C:,python,16,1,success,benign
08/12/2025 17:21:29,host_01,user_19,Standard,cscript.exe,python.exe,Get-File /tmp.ps1,cscript,17,1,success,benign
08/12/2025 10:52:25,host_08,user_05,Standard,mshta.exe,regsvr32.exe,Stop-Registry /tmp.t,mshta,20,1,success,benign
23/12/2025 10:05:50,host_06,user_17,Standard,rundll32.exe,powershell.exe,New-Job /tmp.l,rundll32,14,1,success,benign
05/12/2025 19:20:28,host_08,user_02,Standard,notepad.exe,explorer.exe,Stop-Process /tmp.ps1 Set-File /tmp.ps1 Start-Service C:\Windows\Temp.log Ne,notepad,76,4,success,suspicious
23/12/2025 10:35:23,host_02,user_09,Standard,powershell.exe,explorer.exe,New-Service C:,powershell,14,1,success,benign
26/12/2025 09:34:59,host_01,user_09,Standard,regsvr32.exe,powershell.exe,Get-Registry /tmp.ps1 Set-Registry /usr/,regsvr32,40,2,success,benign
05/12/2025 11:20:42,host_05,user_12,Standard,rundll32.exe,python.exe,Set-Process,rundll32,11,1,success,benign
02/12/2025 11:12:14,host_02,user_05,Standard,cmd.exe,explorer.exe,New-File C:\Windows\Temp.log Start-Process C:,cmd,45,2,success,benign
11/12/2025 15:26:22,host_02,user_19,Standard,rundll32.exe,cscript.exe,Start-Job C:\Windows\Temp.py New-Service C:\W,rundll32,45,2,success,benign
31/12/2025 11:19:02,host_01,user_12,Standard,cscript.exe,powershell.exe,Set-Registry C:\Windows\Temp.log Stop-Process C:\,cscript,49,2,success,benign
19/12/2025 12:09:30,host_03,user_02,Standard,notepad.exe,explorer.exe,Start-Service C:\Windows\Temp.log Remove-Pr,notepad,43,2,success,benign
30/12/2025 15:28:26,host_05,user_13,Standard,cmd.exe,python.exe,New-Servic,cmd,10,1,failure,benign
24/12/2025 10:02:08,host_08,user_17,Standard,rundll32.exe,winlogon.exe,Remove-Process C:\Windows\Temp.log New-File /t,rundll32,46,2,success,benign
11/12/2025 11:45:39,host_08,user_16,Standard,powershell.exe,powershell.exe,Set-Job C:\Users\Public.log Get-Job C,powershell,37,2,success,benign
12/12/2025 14:28:43,host_06,user_16,Standard,python.exe,python.exe,Set-Service /tmp.ps1 Set-File C:\Win,python,36,2,success,benign
29/12/2025 13:52:13,host_02,user_05,Standard,rundll32.exe,powershell.exe,New-Service /tmp.log Start-,rundll32,27,2,success,benign
30/12/2025 01:22:59,host_02,user_02,Admin,powershell.exe,winlogon.exe,Stop-Registry /tmp.ps1 Remove-Job /usr/bin.txt Get-Job C:\Users\Public.log Get-File,powershell,83,4,success,suspicious
17/12/2025 12:40:32,host_04,user_18,Standard,notepad.exe,python.exe,New-Job C:\Users\Public.ps1 New-Proce,notepad,37,2,success,benign
23/12/2025 18:24:29,host_06,user_07,Standard,powershell.exe,python.exe,Remove-Service C:\Users\Public.txt,powershell,34,1,success,benign
07/12/2025 17:45:02,host_03,user_02,Standard,notepad.exe,explorer.exe,Stop-Job C:\Us,notepad,14,1,success,benign
05/12/2025 11:05:45,host_04,user_03,Standard,python.exe,python.exe,Remove-File /tmp.txt,python,20,1,success,benign
15/12/2025 15:04:02,host_01,user_20,Admin,powershell.exe,powershell.exe,Set-Job C:\Users\Public.ps1 Set-Registry /tmp,powershell,45,2,success,benign
17/12/2025 12:41:34,host_07,user_12,Standard,cmd.exe,powershell.exe,Set-Service /usr/bin.txt Stop-Service,cmd,37,2,success,benign
01/12/2025 16:49:42,host_06,user_10,Standard,powershell.exe,wscript.exe,New-Job C:\Users\Public.py New-Proce,powershell,36,2,failure,benign
11/12/2025 09:36:13,host_08,user_06,Standard,python.exe,rundll32.exe,Set-Regist,python,10,1,success,benign
14/12/2025 11:22:12,host_08,user_03,Standard,powershell.exe,powershell.exe,Set-Process,powershell,11,1,success,benign
31/12/2025 12:33:56,host_03,user_14,Standard,cmd.exe,cmd.exe,Remove-Registry /usr/bin.ps1 New-Service C:\Us,cmd,46,2,success,benign
25/12/2025 09:27:04,host_05,user_05,Standard,notepad.exe,explorer.exe,Set-File C:\Users\Public.log R,notepad,30,2,failure,benign
26/12/2025 09:18:06,host_07,user_01,Standard,rundll32.exe,wscript.exe,Get-Registry,rundll32,12,1,success,benign
25/12/2025 01:33:39,host_08,user_09,Standard,cmd.exe,cmd.exe,Start-Job C:\Users\Public.py Start-File /tmp.txt Stop-Service C:\Users\Pub,cmd,74,3,success,suspicious
15/12/2025 14:18:04,host_06,user_03,Admin,notepad.exe,cmd.exe,Get-Job C:\Users\Public.py Set-Re,notepad,33,2,success,benign
30/12/2025 17:06:55,host_04,user_03,Standard,notepad.exe,powershell.exe,Start-Process /tmp.log Remove-Registry /tmp.log,notepad,47,2,success,benign
28/12/2025 17:31:49,host_04,user_07,Standard,powershell.exe,wscript.exe,Remove-Registry C:\Use,powershell,22,1,success,benign
17/12/2025 08:34:47,host_02,user_13,Standard,regsvr32.exe,explorer.exe,Get-Registry /tmp,regsvr32,17,1,success,benign
23/12/2025 21:57:07,host_05,user_04,Standard,wscript.exe,python.exe,New-Registry /usr/bin.txt Start-Job /usr/bin.py Start-Registry C:\Users\Public.,wscript,79,3,success,suspicious
25/12/2025 18:39:26,host_08,user_13,Service,rundll32.exe,explorer.exe,Remove-Job /usr/bin.txt New-Jo,rundll32,30,2,success,benign
23/12/2025 11:58:44,host_05,user_09,Standard,python.exe,wscript.exe,Stop-File /tmp.py Set,python,21,2,success,benign
11/12/2025 18:57:10,host_08,user_18,Standard,notepad.exe,explorer.exe,Get-Registry /,notepad,14,1,success,benign
24/12/2025 13:27:10,host_02,user_14,Standard,python.exe,rundll32.exe,Stop-Job C:\Windows\Temp.ps1 Set-Process /tmp.txt,python,49,2,success,benign
01/12/2025 17:46:30,host_05,user_03,Admin,powershell.exe,explorer.exe,Remove-Registry /tmp.ps1 Stop-Proces,powershell,36,2,success,benign
02/12/2025 14:51:20,host_01,user_03,Standard,powershell.exe,regsvr32.exe,Get-Registry /tmp.py Set-Serv,powershell,29,2,success,benign
21/12/2025 17:30:49,host_07,user_07,Service,python.exe,services.exe,Set-File C:\Windows\Temp.log Start,python,34,2,success,benign
07/12/2025 15:26:04,host_07,user_06,Standard,cmd.exe,explorer.exe,Stop-Service C:\Windows\Temp.txt Get-Job,cmd,40,2,success,benign
10/12/2025 04:08:20,host_08,user_15,Standard,powershell.exe,taskeng.exe,New-Registry /usr/bin.txt Start-Process C:\Users\Public.txt Remove-Registry C:\Win,powershell,82,3,success,suspicious
09/12/2025 10:33:21,host_07,user_01,Standard,cmd.exe,python.exe,Start-Regi,cmd,10,1,success,benign
26/12/2025 14:37:38,host_02,user_02,Standard,notepad.exe,explorer.exe,Get-Registry /usr/bin,notepad,21,1,success,benign
24/12/2025 15:09:51,host_08,user_11,Standard,powershell.exe,powershell.exe,Start-Registry /tmp.log Remove-J,powershell,32,2,success,benign
04/12/2025 22:12:32,host_06,user_12,Service,powershell.exe,powershell.exe,Remove-Registr,powershell,14,1,success,benign
05/12/2025 11:23:01,host_07,user_05,Standard,cmd.exe,explorer.exe,Start-File /usr/bin.ps1 Sta,cmd,27,2,success,benign
08/12/2025 10:00:24,host_02,user_01,Standard,notepad.exe,explorer.exe,Start-Service /tmp.ps1 Stop-Service,notepad,35,2,success,benign
18/12/2025 21:51:24,host_01,user_11,Standard,python.exe,rundll32.exe,Set-Job C:\User,python,15,1,success,benign
17/12/2025 14:04:25,host_02,user_18,Standard,powershell.exe,powershell.exe,Remove-Pro,powershell,10,1,success,benign
19/12/2025 13:23:34,host_06,user_11,Admin,notepad.exe,explorer.exe,New-Service /usr/bin.txt New-Process C:\Wi,notepad,42,2,success,benign
01/12/2025 08:36:42,host_08,user_06,Standard,notepad.exe,explorer.exe,Get-Service /tmp.py,notepad,19,1,success,benign
17/12/2025 11:56:41,host_03,user_19,Standard,rundll32.exe,taskeng.exe,New-Service C:\Users\Public.ps1 New-Process C:,rundll32,46,2,success,benign
21/12/2025 11:14:23,host_05,user_17,Standard,notepad.exe,explorer.exe,Stop-Service /usr/b,notepad,19,1,success,benign
17/12/2025 10:06:47,host_05,user_09,Standard,cmd.exe,cmd.exe,Get-Process C:\Users\Public.py Set-File,cmd,39,2,success,benign
03/12/2025 09:25:12,host_06,user_19,Standard,powershell.exe,rundll32.exe,Remove-File /tmp.ps1 Set-Registry /,powershell,35,2,success,benign
21/12/2025 16:35:14,host_06,user_02,Standard,python.exe,powershell.exe,Set-Service /tmp.txt Start-File C:\Users\Publi,python,46,2,success,benign
10/12/2025 09:31:39,host_01,user_02,Standard,notepad.exe,cmd.exe,Start-Job C:\,notepad,13,1,success,benign
09/12/2025 02:04:17,host_02,user_17,Standard,cmd.exe,cmd.exe,Stop-Job /usr/bin.txt Start-Process C:\Windo,cmd,44,2,success,suspicious
03/12/2025 19:32:42,host_08,user_18,Admin,wscript.exe,python.exe,Set-Service C:\Users\Public.log Remove-Service C:\Users\Public.py Set,wscript,69,3,success,suspicious
23/12/2025 14:56:53,host_04,user_06,Standard,notepad.exe,explorer.exe,Start-File /tmp.txt Set-Process /tmp.ps1 Get-,notepad,45,3,success,benign
25/12/2025 12:58:02,host_01,user_20,Admin,powershell.exe,cmd.exe,Set-File C:\Windows\Temp.log Re,powershell,31,2,success,benign
12/12/2025 11:35:01,host_06,user_16,Standard,regsvr32.exe,cmd.exe,Set-Registry,regsvr32,12,1,success,benign
21/12/2025 13:27:16,host_06,user_19,Standard,powershell.exe,taskeng.exe,Set-File C,powershell,10,1,success,benign
07/12/2025 09:13:58,host_02,user_02,Standard,cmd.exe,cscript.exe,Remove-Service C,cmd,16,1,success,benign
04/12/2025 12:03:46,host_07,user_16,Admin,mshta.exe,explorer.exe,Set-Registry /usr/bin.py Remove-Registry C:\Wi,mshta,46,2,success,benign
16/12/2025 11:14:02,host_02,user_13,Standard,powershell.exe,mshta.exe,Set-Service /usr,powershell,16,1,success,benign
14/12/2025 18:53:38,host_05,user_12,Standard,cmd.exe,wscript.exe,Get-Registry /tmp.txt Set-Proc,cmd,30,2,success,benign
23/12/2025 17:03:10,host_01,user_16,Standard,powershell.exe,powershell.exe,Remove-Reg,powershell,10,1,success,benign
01/12/2025 13:30:05,host_02,user_04,Standard,rundll32.exe,python.exe,Start-Process /t,rundll32,16,1,success,benign
31/12/2025 10:33:10,host_02,user_04,Standard,notepad.exe,explorer.exe,Stop-Registry C:\User,notepad,21,1,success,benign
12/12/2025 09:10:50,host_08,user_18,Admin,cmd.exe,explorer.exe,Set-Process C:\U,cmd,16,1,success,benign
10/12/2025 12:47:32,host_07,user_04,Standard,notepad.exe,explorer.exe,Set-Service C:\Users\Publ,notepad,25,1,success,benign
11/12/2025 16:53:18,host_01,user_11,Standard,notepad.exe,explorer.exe,Stop-Job C:\,notepad,12,1,success,benign
05/12/2025 09:58:33,host_02,user_18,Standard,notepad.exe,cmd.exe,Get-Job /usr/bin.ps1 Get-File C:\Users\Publi,notepad,44,2,success,benign
10/12/2025 14:43:13,host_05,user_01,Standard,powershell.exe,powershell.exe,Remove-File C:\Users\Public.l,powershell,29,1,success,benign
21/12/2025 18:30:56,host_07,user_19,Standard,cmd.exe,python.exe,Remove-File /,cmd,13,1,success,benign
28/12/2025 04:53:32,host_02,user_19,Standard,notepad.exe,explorer.exe,New-Registry /tmp.ps1 Set-Service /tmp.txt Start-Registry C:\Users\Public.log Set-File,notepad,86,4,success,suspicious
29/12/2025 15:03:16,host_01,user_16,Standard,rundll32.exe,cmd.exe,Get-Service /usr/bin,rundll32,20,1,success,benign
18/12/2025 11:50:16,host_05,user_10,Standard,powershell.exe,cmd.exe,Remove-File /usr/bin.txt Start-Job /usr/bin.,powershell,44,2,success,benign
30/12/2025 19:40:20,host_07,user_06,Standard,rundll32.exe,wscript.exe,New-Registry /tmp.py Remove-Registry /usr/bin.log Stop-Regi,rundll32,59,3,success,suspicious
29/12/2025 15:14:04,host_06,user_04,Admin,python.exe,python.exe,Get-File C:\Users\Public.l,python,26,1,success,benign
02/12/2025 10:42:18,host_04,user_15,Standard,rundll32.exe,powershell.exe,Stop-File C:\Windows\Temp.log Remove-Process,rundll32,44,2,success,benign
19/12/2025 08:31:12,host_02,user_03,Standard,cscript.exe,explorer.exe,New-Process /usr/bin.,cscript,21,1,success,benign
12/12/2025 11:02:43,host_02,user_02,Standard,python.exe,explorer.exe,Remove-Process /us,python,18,1,success,benign
30/12/2025 17:03:39,host_01,user_12,Standard,notepad.exe,explorer.exe,Stop-Job C:\Windows\Temp.log,notepad,28,1,success,benign
07/12/2025 13:49:07,host_03,user_12,Standard,cmd.exe,python.exe,Stop-Job /tmp.py Remove-,cmd,24,2,success,benign
14/12/2025 08:13:35,host_05,user_15,Standard,regsvr32.exe,powershell.exe,Get-Registry /tmp.log Re,regsvr32,24,2,success,benign
25/12/2025 17:54:31,host_08,user_08,Admin,powershell.exe,regsvr32.exe,Stop-Servi,powershell,10,1,success,benign
02/12/2025 08:46:39,host_04,user_15,Standard,powershell.exe,powershell.exe,Start-Process /usr/bin.,powershell,23,1,success,benign
14/12/2025 17:14:36,host_08,user_11,Standard,notepad.exe,explorer.exe,Remove-Process C:\Windows\Temp.py S,notepad,35,2,success,benign
18/12/2025 09:27:20,host_05,user_12,Standard,powershell.exe,python.exe,Get-File /tmp.log Set-File C:\Window,powershell,36,2,success,benign
05/12/2025 12:07:06,host_04,user_15,Admin,powershell.exe,explorer.exe,Remove-Job /usr/bin.ps1 Start-Pro,powershell,33,2,success,benign
28/12/2025 12:07:31,host_06,user_18,Standard,python.exe,python.exe,Remove-Regi,python,11,1,success,benign
30/12/2025 14:36:33,host_01,user_13,Standard,python.exe,explorer.exe,Stop-Registry /usr/bin.py New-Process /tmp.lo,python,45,2,success,benign
24/12/2025 10:34:39,host_03,user_07,Admin,cmd.exe,explorer.exe,Get-Registry C:\Windows\Temp.py Set-Service C:\Us,cmd,49,2,success,benign
28/12/2025 16:21:35,host_01,user_10,Standard,python.exe,rundll32.exe,Stop-Registry /usr/bin.txt Remov,python,32,2,success,benign
08/12/2025 09:11:58,host_06,user_17,Standard,cmd.exe,regsvr32.exe,Start-Job /tmp.ps1 Start-Registry /tmp.txt R,cmd,44,3,success,benign
11/12/2025 09:44:51,host_01,user_14,Standard,wscript.exe,powershell.exe,New-Service C:\Us,wscript,17,1,success,benign
09/12/2025 10:07:47,host_04,user_14,Standard,cscript.exe,python.exe,Get-Registry /tmp.ps1 Set-Registry C:\Windows\,cscript,46,2,success,benign
26/12/2025 11:35:22,host_08,user_04,Standard,mshta.exe,winlogon.exe,Set-Job C:\Users\Public.ps1 Get-Job C:,mshta,38,2,success,benign
23/12/2025 08:01:30,host_07,user_03,Standard,cmd.exe,cmd.exe,Get-Process /usr/bin.txt Remove-Proc,cmd,36,2,success,benign
12/12/2025 12:05:32,host_05,user_11,Standard,powershell.exe,powershell.exe,Set-Service /,powershell,13,1,success,benign
03/12/2025 16:54:30,host_03,user_04,Standard,powershell.exe,rundll32.exe,Remove-Service C:\User,powershell,22,1,success,benign
29/12/2025 13:47:25,host_03,user_18,Service,cmd.exe,explorer.exe,Get-Job /usr/b,cmd,14,1,success,benign
28/12/2025 17:47:00,host_03,user_02,Standard,powershell.exe,cmd.exe,Get-Job /tmp.ps1 Start-Service C:\Users\Public.log,powershell,50,2,success,benign
11/12/2025 10:26:02,host_01,user_04,Standard,cmd.exe,wscript.exe,Remove-Process,cmd,14,1,success,benign
31/12/2025 12:37:07,host_03,user_05,Standard,python.exe,rundll32.exe,Stop-Registry,python,13,1,success,benign
18/12/2025 15:39:44,host_01,user_02,Standard,rundll32.exe,explorer.exe,Stop-Registry /tmp.ps1 Set-File C:\Use,rundll32,38,2,success,benign
04/12/2025 16:37:34,host_08,user_08,Standard,python.exe,explorer.exe,Get-Process,python,11,1,success,benign
01/12/2025 16:56:38,host_04,user_09,Standard,rundll32.exe,explorer.exe,Get-Process C:,rundll32,14,1,success,benign
24/12/2025 11:05:11,host_01,user_02,Standard,powershell.exe,explorer.exe,Get-File /tmp.py Set-Job,powershell,24,2,success,benign
04/12/2025 14:31:35,host_07,user_09,Standard,rundll32.exe,cscript.exe,Start-Registry /usr/b,rundll32,21,1,success,benign
31/12/2025 23:09:08,host_08,user_10,Standard,mshta.exe,winlogon.exe,Set-Service C:\U,mshta,16,1,success,benign
05/12/2025 09:50:12,host_04,user_05,Standard,powershell.exe,explorer.exe,Stop-File /tmp.txt Remove-Job /usr/bin.py Start-,powershell,48,3,success,benign
30/12/2025 12:25:00,host_07,user_10,Standard,python.exe,python.exe,Start-Service /tmp.,python,19,1,success,benign
24/12/2025 16:13:14,host_01,user_20,Standard,cmd.exe,powershell.exe,Remove-Service,cmd,14,1,success,benign
05/12/2025 14:13:53,host_04,user_03,Standard,notepad.exe,explorer.exe,Stop-Service /usr/bin.py Remove-File,notepad,36,2,success,benign
12/12/2025 12:59:04,host_03,user_08,Admin,powershell.exe,cmd.exe,Set-Job C:\Windows\Temp.ps1,powershell,27,1,success,benign
29/12/2025 18:51:46,host_05,user_18,Standard,notepad.exe,explorer.exe,Start-Process C:\Windows\Temp,notepad,29,1,success,benign
17/12/2025 18:14:52,host_07,user_08,Standard,powershell.exe,explorer.exe,New-Registry C:\Users\Public.ps1 Start-File C,powershell,45,2,success,benign
29/12/2025 14:59:43,host_06,user_12,Standard,notepad.exe,explorer.exe,Remove-Service /usr/bin.py St,notepad,29,2,success,benign
03/12/2025 14:26:18,host_04,user_13,Standard,cmd.exe,explorer.exe,New-File C:\Windows\Temp.ps1 New-R,cmd,34,2,success,benign
10/12/2025 18:12:15,host_02,user_13,Standard,powershell.exe,cscript.exe,Stop-Proce,powershell,10,1,success,benign
24/12/2025 09:37:34,host_05,user_07,Standard,python.exe,python.exe,Remove-Ser,python,10,1,success,benign
26/12/2025 11:49:48,host_03,user_14,Standard,cmd.exe,explorer.exe,Get-Service /usr/bin.py R,cmd,25,2,success,benign
12/12/2025 13:16:46,host_01,user_06,Standard,regsvr32.exe,explorer.exe,Start-Registry C:\Windows\Temp.,regsvr32,31,1,success,benign
25/12/2025 16:37:16,host_04,user_12,Service,cmd.exe,rundll32.exe,Set-File C:\Windows\Te,cmd,22,1,success,benign
15/12/2025 03:31:53,host_01,user_05,Standard,python.exe,python.exe,Remove-Service /usr/bin.py Start-Process C:\Users\,python,50,2,success,benign
02/12/2025 18:41:37,host_03,user_12,Standard,powershell.exe,explorer.exe,Stop-File /u,powershell,12,1,success,benign
02/12/2025 17:52:52,host_07,user_06,Admin,powershell.exe,mshta.exe,Remove-Process C:\Users\Pub,powershell,27,1,success,benign
25/12/2025 08:23:39,host_04,user_12,Standard,python.exe,rundll32.exe,Stop-Job /usr/bin.log Start-R,python,29,2,success,benign
18/12/2025 18:44:41,host_05,user_20,Standard,rundll32.exe,powershell.exe,Get-Service C:,rundll32,14,1,failure,benign
31/12/2025 10:19:26,host_01,user_01,Standard,notepad.exe,cmd.exe,Get-File /tmp.py Stop-Service C:\User,notepad,37,2,success,benign
01/12/2025 21:29:54,host_07,user_05,Standard,powershell.exe,rundll32.exe,New-Service /tmp.t,powershell,18,1,failure,benign
02/12/2025 17:08:51,host_06,user_11,Standard,cmd.exe,cscript.exe,Set-Process /,cmd,13,1,success,benign
24/12/2025 08:49:23,host_05,user_06,Standard,rundll32.exe,explorer.exe,Start-File /tmp.log Se,rundll32,22,2,success,benign
07/12/2025 15:59:47,host_06,user_16,Standard,cmd.exe,cmd.exe,Stop-File C:\Win,cmd,16,1,success,benign
03/12/2025 18:31:47,host_08,user_07,Standard,python.exe,powershell.exe,Remove-Process C:\Windows\Tem,python,29,1,success,benign
09/12/2025 09:34:31,host_01,user_10,Service,cmd.exe,rundll32.exe,New-Job /usr/bin.py Set-Registry C:\Users\Public.,cmd,49,2,success,benign
10/12/2025 12:57:19,host_05,user_17,Standard,notepad.exe,explorer.exe,New-Registry,notepad,12,1,success,benign
21/12/2025 10:45:34,host_05,user_18,Standard,python.exe,cmd.exe,Start-File /tmp.py Start-File /tmp.log Start-Reg,python,48,3,success,benign
17/12/2025 18:51:03,host_07,user_06,Standard,python.exe,python.exe,Start-File C:\Wi,python,16,1,success,benign
04/12/2025 18:57:27,host_08,user_03,Standard,python.exe,cmd.exe,Remove-Fil,python,10,1,success,benign
19/12/2025 12:28:18,host_03,user_14,Standard,mshta.exe,wscript.exe,Get-Process /usr/bin.txt R,mshta,26,2,success,benign
26/12/2025 13:22:56,host_02,user_09,Standard,powershell.exe,regsvr32.exe,New-Service /usr/bin.log Start-Process C:\Wi,powershell,44,2,success,benign
17/12/2025 11:04:43,host_03,user_15,Standard,notepad.exe,powershell.exe,Get-File /usr/bin.py Start-Registry C:\Windo,notepad,44,2,success,benign
16/12/2025 13:42:16,host_02,user_01,Admin,python.exe,python.exe,New-Registry C:\Wind,python,20,1,success,benign
22/12/2025 10:49:45,host_01,user_12,Admin,powershell.exe,explorer.exe,Start-Job C:,powershell,12,1,success,benign
22/12/2025 17:39:54,host_08,user_02,Standard,powershell.exe,powershell.exe,Remove-Process C:\Windows\Temp.py New-Pro,powershell,41,2,success,benign
04/12/2025 16:26:06,host_08,user_04,Standard,powershell.exe,rundll32.exe,New-Service /tmp.txt New-Registry /usr/bin,powershell,42,2,success,benign
22/12/2025 17:35:05,host_03,user_01,Standard,rundll32.exe,python.exe,Get-Job C:\Window,rundll32,17,1,success,benign
19/12/2025 09:09:20,host_01,user_19,Admin,wscript.exe,powershell.exe,Set-Registry C:\Windows\Temp.ps1 Start-Registry,wscript,47,2,success,benign
14/12/2025 12:09:39,host_01,user_05,Standard,powershell.exe,powershell.exe,Get-Job /tmp.ps1 Get-Registry /usr/bin.log Ge,powershell,45,3,success,benign
16/12/2025 15:13:07,host_08,user_17,Standard,cmd.exe,python.exe,Stop-Process C:\Windows\Temp.txt Stop-File C:\U,cmd,47,2,success,benign
03/12/2025 16:40:39,host_05,user_08,Standard,cmd.exe,powershell.exe,Stop-File /tmp.log Get-File C:\Windows\T,cmd,40,2,success,benign
15/12/2025 16:11:16,host_07,user_13,Standard,notepad.exe,explorer.exe,New-Service /usr/bin.ps1 Get-Registry C:\Users\P,notepad,48,2,success,benign
29/12/2025 15:48:05,host_03,user_11,Standard,powershell.exe,powershell.exe,New-Job /tmp.txt New-,powershell,21,2,success,benign
21/12/2025 00:10:14,host_02,user_03,Standard,cmd.exe,explorer.exe,New-File C:\Windows\Temp.ps1 New-Registry C:\Users\,cmd,51,2,success,suspicious
30/12/2025 14:21:18,host_05,user_19,Service,rundll32.exe,rundll32.exe,Set-File /tmp.log Get-Job /tmp.py Get-Job,rundll32,41,3,success,benign
02/12/2025 16:11:15,host_05,user_16,Standard,powershell.exe,python.exe,Start-Job C:\Users\Public.txt Start,powershell,35,2,success,benign
05/12/2025 13:47:12,host_02,user_14,Standard,powershell.exe,svchost.exe,Get-Service,powershell,11,1,success,benign
12/12/2025 12:22:29,host_04,user_20,Standard,powershell.exe,cmd.exe,Remove-Process /usr/bin.txt Remove-Job C:,powershell,41,2,success,benign
28/12/2025 18:07:33,host_02,user_15,Standard,cmd.exe,cmd.exe,Stop-Registry /tmp.txt,cmd,22,1,success,benign
03/12/2025 17:30:17,host_03,user_08,Standard,powershell.exe,python.exe,Start-File C:\Users\Public.txt Remove-Proces,powershell,44,2,success,benign
04/12/2025 18:33:48,host_03,user_12,Service,rundll32.exe,cmd.exe,Start-Job C:\Windows\Temp.log Set-Serv,rundll32,38,2,success,benign
31/12/2025 16:12:38,host_07,user_13,Standard,python.exe,python.exe,Set-Job /tmp.log Start-Process C:\Users\P,python,41,2,success,benign
26/12/2025 12:09:57,host_08,user_14,Standard,notepad.exe,explorer.exe,Remove-Service C:\Windows\,notepad,26,1,success,benign
02/12/2025 15:25:50,host_04,user_19,Standard,powershell.exe,regsvr32.exe,Remove-Service /tmp.py N,powershell,24,2,success,benign
26/12/2025 09:06:49,host_06,user_08,Standard,rundll32.exe,explorer.exe,Stop-Job /,rundll32,10,1,success,benign
